attendance_id,student_id,date,subject,status,present_flag
ATT056407,STU1129,2026-06-26,Mechanics,Present,1
ATT056408,STU1129,2026-08-05,Thermodynamics,Present,1
ATT056409,STU1129,2026-06-15,Thermodynamics,Present,1
ATT056410,STU1129,2026-01-22,CAD,Present,1
ATT056411,STU1129,2026-04-06,Thermodynamics,Present,1
ATT056412,STU1129,2026-01-11,Mechanics,Present,1
ATT056413,STU1129,2026-05-15,Mechanics,Present,1
ATT056414,STU1129,2026-06-24,CAD,Present,1
ATT056415,STU1129,2026-03-19,CAD,Present,1
ATT056416,STU1129,2026-01-23,Thermodynamics,Absent,0
ATT056417,STU1129,2026-04-17,Thermodynamics,Present,1
ATT056418,STU1129,2026-07-07,CAD,Absent,0
ATT056419,STU1129,2026-02-17,Manufacturing,Present,1
ATT056420,STU1129,2026-07-05,Mechanics,Present,1
ATT056421,STU1129,2026-08-16,CAD,Present,1
ATT056422,STU1129,2026-05-28,Mechanics,Present,1
ATT056423,STU1129,2026-08-13,CAD,Present,1
ATT056424,STU1129,2026-07-12,Mechanics,Present,1
ATT056425,STU1129,2026-05-17,CAD,Absent,0
ATT056426,STU1129,2026-07-11,Manufacturing,Present,1
ATT056427,STU1129,2026-02-08,Mechanics,Present,1
ATT056428,STU1129,2026-02-04,Manufacturing,Present,1
ATT056429,STU1129,2026-05-18,Manufacturing,Present,1
ATT056430,STU1129,2026-01-27,Mechanics,Present,1
ATT056431,STU1129,2026-03-07,Mechanics,Absent,0
ATT056432,STU1129,2026-06-20,Mechanics,Absent,0
ATT056433,STU1129,2026-04-09,Manufacturing,Present,1
ATT056434,STU1129,2026-01-15,Thermodynamics,Present,1
ATT056435,STU1129,2026-03-30,Thermodynamics,Present,1
ATT056436,STU1129,2026-05-27,Mechanics,Present,1
ATT056437,STU1129,2026-01-03,CAD,Absent,0
ATT056438,STU1129,2026-07-21,Mechanics,Absent,0
ATT056439,STU1129,2026-06-11,CAD,Present,1
ATT056440,STU1129,2026-03-01,Manufacturing,Present,1
ATT056441,STU1129,2026-01-07,Thermodynamics,Present,1
ATT056442,STU1129,2026-03-28,Manufacturing,Present,1
ATT056443,STU1129,2026-05-12,Manufacturing,Present,1
ATT056444,STU1129,2026-08-08,Thermodynamics,Present,1
ATT056445,STU1129,2026-08-12,Mechanics,Present,1
ATT056446,STU1129,2026-03-14,CAD,Present,1
ATT056447,STU1129,2026-01-14,Thermodynamics,Present,1
ATT056448,STU1129,2026-08-14,CAD,Present,1
ATT056449,STU1129,2026-05-11,CAD,Present,1
ATT056450,STU1129,2026-06-05,CAD,Present,1
ATT056451,STU1130,2026-07-26,Control Systems,Present,1
ATT056452,STU1130,2026-01-25,Circuits,Present,1
ATT056453,STU1130,2026-05-04,Machines,Present,1
ATT056454,STU1130,2026-05-19,Machines,Present,1
ATT056455,STU1130,2026-04-04,Circuits,Present,1
ATT056456,STU1130,2026-02-16,Circuits,Present,1
ATT056457,STU1130,2026-07-25,Control Systems,Present,1
ATT056458,STU1130,2026-04-28,Power Systems,Present,1
ATT056459,STU1130,2026-03-23,Power Systems,Present,1
ATT056460,STU1130,2026-07-16,Control Systems,Present,1
ATT056461,STU1130,2026-05-05,Power Systems,Present,1
ATT056462,STU1130,2026-06-17,Power Systems,Present,1
ATT056463,STU1130,2026-05-02,Control Systems,Present,1
ATT056464,STU1130,2026-01-08,Machines,Present,1
ATT056465,STU1130,2026-07-24,Machines,Absent,0
ATT056466,STU1130,2026-03-24,Circuits,Absent,0
ATT056467,STU1130,2026-07-14,Power Systems,Present,1
ATT056468,STU1130,2026-04-11,Power Systems,Present,1
ATT056469,STU1130,2026-03-07,Control Systems,Present,1
ATT056470,STU1130,2026-06-05,Control Systems,Present,1
ATT056471,STU1130,2026-06-12,Machines,Present,1
ATT056472,STU1130,2026-08-27,Power Systems,Present,1
ATT056473,STU1130,2026-05-30,Circuits,Present,1
ATT056474,STU1130,2026-01-04,Control Systems,Present,1
ATT056475,STU1130,2026-03-31,Machines,Present,1
ATT056476,STU1130,2026-02-15,Machines,Present,1
ATT056477,STU1130,2026-04-18,Machines,Absent,0
ATT056478,STU1130,2026-02-01,Power Systems,Present,1
ATT056479,STU1130,2026-08-14,Machines,Present,1
ATT056480,STU1130,2026-01-14,Power Systems,Present,1
ATT056481,STU1130,2026-06-27,Circuits,Present,1
ATT056482,STU1130,2026-06-08,Machines,Present,1
ATT056483,STU1130,2026-01-24,Control Systems,Present,1
ATT056484,STU1130,2026-01-16,Power Systems,Present,1
ATT056485,STU1130,2026-03-06,Circuits,Absent,0
ATT056486,STU1130,2026-02-04,Machines,Present,1
ATT056487,STU1130,2026-03-26,Control Systems,Present,1
ATT056488,STU1130,2026-03-29,Circuits,Present,1
ATT056489,STU1130,2026-08-22,Control Systems,Present,1
ATT056490,STU1130,2026-06-25,Machines,Present,1
ATT056491,STU1130,2026-06-03,Circuits,Present,1
ATT056492,STU1130,2026-07-21,Power Systems,Present,1
ATT056493,STU1130,2026-04-16,Power Systems,Present,1
ATT056494,STU1130,2026-08-31,Power Systems,Present,1
ATT056495,STU1130,2026-08-09,Circuits,Present,1
ATT056496,STU1130,2026-08-03,Control Systems,Present,1
ATT056497,STU1130,2026-03-11,Machines,Present,1
ATT056498,STU1130,2026-07-17,Control Systems,Present,1
ATT056499,STU1130,2026-05-18,Power Systems,Absent,0
ATT056500,STU1130,2026-03-30,Power Systems,Present,1
ATT056501,STU1131,2026-07-02,Python,Absent,0
ATT056502,STU1131,2026-03-22,DBMS,Present,1
ATT056503,STU1131,2026-01-24,OS,Present,1
ATT056504,STU1131,2026-05-31,Python,Present,1
ATT056505,STU1131,2026-02-26,DBMS,Present,1
ATT056506,STU1131,2026-01-17,OS,Present,1
ATT056507,STU1131,2026-01-21,DSA,Absent,0
ATT056508,STU1131,2026-07-19,DSA,Absent,0
ATT056509,STU1131,2026-05-28,DSA,Present,1
ATT056510,STU1131,2026-02-23,OS,Present,1
ATT056511,STU1131,2026-08-01,OS,Absent,0
ATT056512,STU1131,2026-02-01,DBMS,Present,1
ATT056513,STU1131,2026-01-06,DSA,Present,1
ATT056514,STU1131,2026-04-15,OS,Absent,0
ATT056515,STU1131,2026-07-10,DSA,Absent,0
ATT056516,STU1131,2026-03-29,OS,Present,1
ATT056517,STU1131,2026-07-28,OS,Present,1
ATT056518,STU1131,2026-06-23,DBMS,Absent,0
ATT056519,STU1131,2026-03-08,OS,Present,1
ATT056520,STU1131,2026-05-12,DSA,Absent,0
ATT056521,STU1131,2026-02-24,OS,Present,1
ATT056522,STU1131,2026-07-17,DSA,Absent,0
ATT056523,STU1131,2026-04-14,DBMS,Present,1
ATT056524,STU1131,2026-08-24,OS,Present,1
ATT056525,STU1131,2026-04-22,OS,Present,1
ATT056526,STU1131,2026-03-02,DBMS,Present,1
ATT056527,STU1131,2026-03-11,DBMS,Present,1
ATT056528,STU1131,2026-06-18,OS,Present,1
ATT056529,STU1131,2026-06-21,DBMS,Present,1
ATT056530,STU1131,2026-07-24,OS,Present,1
ATT056531,STU1131,2026-01-18,DSA,Present,1
ATT056532,STU1131,2026-07-31,OS,Present,1
ATT056533,STU1131,2026-04-19,DSA,Absent,0
ATT056534,STU1131,2026-03-28,DBMS,Present,1
ATT056535,STU1131,2026-03-18,DBMS,Present,1
ATT056536,STU1131,2026-07-20,DSA,Present,1
ATT056537,STU1131,2026-03-12,Python,Absent,0
ATT056538,STU1131,2026-01-07,DBMS,Present,1
ATT056539,STU1131,2026-02-20,DSA,Present,1
ATT056540,STU1131,2026-01-27,DSA,Present,1
ATT056541,STU1131,2026-03-31,Python,Present,1
ATT056542,STU1131,2026-06-01,OS,Absent,0
ATT056543,STU1131,2026-07-06,DBMS,Present,1
ATT056544,STU1131,2026-05-26,OS,Present,1
ATT056545,STU1131,2026-04-12,Python,Absent,0
ATT056546,STU1131,2026-01-03,DSA,Present,1
ATT056547,STU1131,2026-08-07,DSA,Present,1
ATT056548,STU1131,2026-05-27,DBMS,Present,1
ATT056549,STU1131,2026-05-22,OS,Absent,0
ATT056550,STU1131,2026-07-03,DBMS,Present,1
ATT056551,STU1132,2026-06-01,Circuits,Absent,0
ATT056552,STU1132,2026-03-30,Power Systems,Present,1
ATT056553,STU1132,2026-04-05,Circuits,Present,1
ATT056554,STU1132,2026-04-02,Power Systems,Present,1
ATT056555,STU1132,2026-08-01,Machines,Present,1
ATT056556,STU1132,2026-06-13,Control Systems,Present,1
ATT056557,STU1132,2026-05-05,Machines,Present,1
ATT056558,STU1132,2026-06-25,Machines,Present,1
ATT056559,STU1132,2026-04-21,Circuits,Present,1
ATT056560,STU1132,2026-08-20,Machines,Present,1
ATT056561,STU1132,2026-06-30,Power Systems,Present,1
ATT056562,STU1132,2026-02-26,Power Systems,Present,1
ATT056563,STU1132,2026-07-23,Machines,Present,1
ATT056564,STU1132,2026-02-19,Circuits,Present,1
ATT056565,STU1132,2026-06-04,Power Systems,Absent,0
ATT056566,STU1132,2026-03-20,Circuits,Present,1
ATT056567,STU1132,2026-03-31,Power Systems,Absent,0
ATT056568,STU1132,2026-01-24,Power Systems,Present,1
ATT056569,STU1132,2026-06-29,Machines,Absent,0
ATT056570,STU1132,2026-07-21,Machines,Present,1
ATT056571,STU1132,2026-02-08,Circuits,Absent,0
ATT056572,STU1132,2026-05-14,Power Systems,Absent,0
ATT056573,STU1132,2026-08-27,Control Systems,Present,1
ATT056574,STU1132,2026-02-16,Power Systems,Present,1
ATT056575,STU1132,2026-01-17,Machines,Present,1
ATT056576,STU1132,2026-04-16,Control Systems,Present,1
ATT056577,STU1132,2026-05-13,Power Systems,Present,1
ATT056578,STU1132,2026-04-01,Power Systems,Present,1
ATT056579,STU1132,2026-02-24,Circuits,Present,1
ATT056580,STU1132,2026-01-13,Power Systems,Present,1
ATT056581,STU1132,2026-06-05,Power Systems,Present,1
ATT056582,STU1132,2026-04-09,Machines,Present,1
ATT056583,STU1132,2026-03-13,Machines,Absent,0
ATT056584,STU1132,2026-07-25,Control Systems,Absent,0
ATT056585,STU1132,2026-04-22,Machines,Present,1
ATT056586,STU1132,2026-01-29,Control Systems,Absent,0
ATT056587,STU1132,2026-08-08,Machines,Present,1
ATT056588,STU1132,2026-02-06,Circuits,Present,1
ATT056589,STU1132,2026-03-07,Control Systems,Present,1
ATT056590,STU1132,2026-07-15,Control Systems,Present,1
ATT056591,STU1132,2026-03-11,Machines,Present,1
ATT056592,STU1132,2026-07-24,Circuits,Absent,0
ATT056593,STU1132,2026-05-09,Power Systems,Present,1
ATT056594,STU1132,2026-08-29,Power Systems,Present,1
ATT056595,STU1132,2026-05-29,Machines,Present,1
ATT056596,STU1132,2026-01-18,Control Systems,Present,1
ATT056597,STU1132,2026-08-09,Control Systems,Present,1
ATT056598,STU1132,2026-06-23,Machines,Present,1
ATT056599,STU1132,2026-04-15,Control Systems,Present,1
ATT056600,STU1132,2026-06-22,Control Systems,Present,1
ATT056601,STU1133,2026-03-10,Statistics,Present,1
ATT056602,STU1133,2026-07-09,Machine Learning,Present,1
ATT056603,STU1133,2026-04-16,Statistics,Present,1
ATT056604,STU1133,2026-08-29,Python,Present,1
ATT056605,STU1133,2026-06-30,DBMS,Present,1
ATT056606,STU1133,2026-01-10,Machine Learning,Present,1
ATT056607,STU1133,2026-02-05,Python,Present,1
ATT056608,STU1133,2026-03-31,Python,Absent,0
ATT056609,STU1133,2026-05-26,Statistics,Present,1
ATT056610,STU1133,2026-07-11,Machine Learning,Present,1
ATT056611,STU1133,2026-07-15,Machine Learning,Present,1
ATT056612,STU1133,2026-08-02,DBMS,Present,1
ATT056613,STU1133,2026-04-04,Python,Present,1
ATT056614,STU1133,2026-03-14,Statistics,Present,1
ATT056615,STU1133,2026-08-01,Statistics,Present,1
ATT056616,STU1133,2026-02-25,Python,Present,1
ATT056617,STU1133,2026-06-16,Machine Learning,Present,1
ATT056618,STU1133,2026-02-27,Machine Learning,Absent,0
ATT056619,STU1133,2026-06-19,Statistics,Present,1
ATT056620,STU1133,2026-05-30,Python,Present,1
ATT056621,STU1133,2026-06-24,Python,Absent,0
ATT056622,STU1133,2026-06-09,DBMS,Present,1
ATT056623,STU1133,2026-01-15,Python,Present,1
ATT056624,STU1133,2026-07-06,DBMS,Absent,0
ATT056625,STU1133,2026-05-18,Statistics,Present,1
ATT056626,STU1133,2026-05-21,Statistics,Present,1
ATT056627,STU1133,2026-04-23,DBMS,Present,1
ATT056628,STU1133,2026-04-06,Statistics,Present,1
ATT056629,STU1133,2026-01-01,Machine Learning,Present,1
ATT056630,STU1133,2026-06-04,DBMS,Present,1
ATT056631,STU1133,2026-07-28,Python,Present,1
ATT056632,STU1133,2026-06-23,Python,Present,1
ATT056633,STU1133,2026-08-07,Python,Present,1
ATT056634,STU1133,2026-01-04,DBMS,Present,1
ATT056635,STU1133,2026-04-11,Machine Learning,Present,1
ATT056636,STU1133,2026-04-14,DBMS,Present,1
ATT056637,STU1133,2026-03-07,Machine Learning,Present,1
ATT056638,STU1133,2026-04-25,Machine Learning,Present,1
ATT056639,STU1133,2026-08-14,DBMS,Absent,0
ATT056640,STU1133,2026-06-05,DBMS,Absent,0
ATT056641,STU1133,2026-06-02,Statistics,Present,1
ATT056642,STU1133,2026-02-01,Statistics,Present,1
ATT056643,STU1133,2026-07-23,Machine Learning,Present,1
ATT056644,STU1133,2026-06-13,Machine Learning,Present,1
ATT056645,STU1133,2026-07-04,DBMS,Present,1
ATT056646,STU1133,2026-01-14,DBMS,Present,1
ATT056647,STU1133,2026-05-20,Python,Absent,0
ATT056648,STU1133,2026-07-07,Machine Learning,Present,1
ATT056649,STU1133,2026-01-17,DBMS,Present,1
ATT056650,STU1133,2026-05-08,Statistics,Present,1
ATT056651,STU1134,2026-07-03,Networks,Present,1
ATT056652,STU1134,2026-02-01,Networks,Present,1
ATT056653,STU1134,2026-03-11,Digital Electronics,Present,1
ATT056654,STU1134,2026-02-28,Digital Electronics,Present,1
ATT056655,STU1134,2026-08-07,Digital Electronics,Present,1
ATT056656,STU1134,2026-05-01,Digital Electronics,Present,1
ATT056657,STU1134,2026-08-12,Signals,Present,1
ATT056658,STU1134,2026-04-01,Digital Electronics,Present,1
ATT056659,STU1134,2026-04-25,Signals,Absent,0
ATT056660,STU1134,2026-03-02,Signals,Present,1
ATT056661,STU1134,2026-07-18,Microprocessors,Present,1
ATT056662,STU1134,2026-03-08,Digital Electronics,Present,1
ATT056663,STU1134,2026-04-08,Digital Electronics,Present,1
ATT056664,STU1134,2026-02-09,Signals,Absent,0
ATT056665,STU1134,2026-05-03,Microprocessors,Present,1
ATT056666,STU1134,2026-05-16,Networks,Absent,0
ATT056667,STU1134,2026-04-30,Microprocessors,Present,1
ATT056668,STU1134,2026-08-19,Networks,Present,1
ATT056669,STU1134,2026-03-25,Signals,Present,1
ATT056670,STU1134,2026-07-29,Signals,Present,1
ATT056671,STU1134,2026-08-01,Microprocessors,Present,1
ATT056672,STU1134,2026-06-27,Microprocessors,Present,1
ATT056673,STU1134,2026-08-22,Signals,Present,1
ATT056674,STU1134,2026-01-16,Digital Electronics,Present,1
ATT056675,STU1134,2026-03-22,Digital Electronics,Present,1
ATT056676,STU1134,2026-05-04,Digital Electronics,Present,1
ATT056677,STU1134,2026-08-11,Digital Electronics,Present,1
ATT056678,STU1134,2026-01-15,Microprocessors,Present,1
ATT056679,STU1134,2026-04-18,Microprocessors,Absent,0
ATT056680,STU1134,2026-05-29,Digital Electronics,Present,1
ATT056681,STU1134,2026-05-07,Digital Electronics,Present,1
ATT056682,STU1134,2026-08-09,Signals,Present,1
ATT056683,STU1134,2026-08-28,Microprocessors,Present,1
ATT056684,STU1134,2026-06-03,Microprocessors,Present,1
ATT056685,STU1134,2026-07-27,Digital Electronics,Absent,0
ATT056686,STU1134,2026-03-15,Networks,Present,1
ATT056687,STU1134,2026-08-16,Digital Electronics,Present,1
ATT056688,STU1134,2026-02-23,Microprocessors,Present,1
ATT056689,STU1134,2026-03-13,Microprocessors,Present,1
ATT056690,STU1134,2026-01-13,Signals,Present,1
ATT056691,STU1134,2026-05-26,Digital Electronics,Absent,0
ATT056692,STU1134,2026-08-23,Microprocessors,Present,1
ATT056693,STU1134,2026-07-23,Digital Electronics,Present,1
ATT056694,STU1134,2026-04-14,Networks,Absent,0
ATT056695,STU1134,2026-01-28,Microprocessors,Present,1
ATT056696,STU1134,2026-04-24,Microprocessors,Present,1
ATT056697,STU1134,2026-03-26,Digital Electronics,Present,1
ATT056698,STU1134,2026-04-04,Networks,Absent,0
ATT056699,STU1134,2026-02-07,Microprocessors,Present,1
ATT056700,STU1134,2026-01-25,Digital Electronics,Absent,0
ATT056701,STU1135,2026-01-06,DSA,Present,1
ATT056702,STU1135,2026-01-27,DBMS,Present,1
ATT056703,STU1135,2026-05-08,DBMS,Present,1
ATT056704,STU1135,2026-01-13,DSA,Present,1
ATT056705,STU1135,2026-04-03,OS,Present,1
ATT056706,STU1135,2026-06-01,Python,Present,1
ATT056707,STU1135,2026-04-14,OS,Present,1
ATT056708,STU1135,2026-04-05,DBMS,Present,1
ATT056709,STU1135,2026-01-20,OS,Absent,0
ATT056710,STU1135,2026-01-01,DSA,Present,1
ATT056711,STU1135,2026-05-06,Python,Absent,0
ATT056712,STU1135,2026-07-05,Python,Present,1
ATT056713,STU1135,2026-05-30,Python,Present,1
ATT056714,STU1135,2026-05-31,OS,Present,1
ATT056715,STU1135,2026-01-11,DSA,Present,1
ATT056716,STU1135,2026-05-21,DSA,Absent,0
ATT056717,STU1135,2026-08-05,Python,Present,1
ATT056718,STU1135,2026-08-09,Python,Present,1
ATT056719,STU1135,2026-06-19,OS,Present,1
ATT056720,STU1135,2026-03-11,Python,Present,1
ATT056721,STU1135,2026-06-22,DSA,Absent,0
ATT056722,STU1135,2026-04-15,DSA,Absent,0
ATT056723,STU1135,2026-06-17,DBMS,Present,1
ATT056724,STU1135,2026-08-15,DSA,Present,1
ATT056725,STU1135,2026-03-01,OS,Absent,0
ATT056726,STU1135,2026-06-09,OS,Absent,0
ATT056727,STU1135,2026-07-16,OS,Present,1
ATT056728,STU1135,2026-04-02,DSA,Present,1
ATT056729,STU1135,2026-07-14,OS,Present,1
ATT056730,STU1135,2026-07-28,Python,Absent,0
ATT056731,STU1135,2026-02-25,DBMS,Present,1
ATT056732,STU1135,2026-03-06,DSA,Present,1
ATT056733,STU1135,2026-05-11,OS,Present,1
ATT056734,STU1135,2026-02-15,OS,Present,1
ATT056735,STU1135,2026-01-22,OS,Present,1
ATT056736,STU1135,2026-08-23,DBMS,Absent,0
ATT056737,STU1135,2026-02-12,OS,Present,1
ATT056738,STU1135,2026-07-30,DBMS,Present,1
ATT056739,STU1135,2026-04-08,DSA,Present,1
ATT056740,STU1135,2026-07-02,DSA,Present,1
ATT056741,STU1135,2026-02-19,DBMS,Present,1
ATT056742,STU1135,2026-02-23,OS,Present,1
ATT056743,STU1135,2026-07-04,Python,Present,1
ATT056744,STU1135,2026-02-11,DBMS,Present,1
ATT056745,STU1135,2026-07-21,DSA,Present,1
ATT056746,STU1135,2026-06-02,DBMS,Present,1
ATT056747,STU1135,2026-07-27,DBMS,Present,1
ATT056748,STU1135,2026-07-03,DSA,Present,1
ATT056749,STU1135,2026-01-04,DSA,Present,1
ATT056750,STU1135,2026-04-01,OS,Absent,0
ATT056751,STU1136,2026-08-23,Mechanics,Present,1
ATT056752,STU1136,2026-04-14,Mechanics,Absent,0
ATT056753,STU1136,2026-08-19,CAD,Present,1
ATT056754,STU1136,2026-05-06,Manufacturing,Present,1
ATT056755,STU1136,2026-05-07,Manufacturing,Present,1
ATT056756,STU1136,2026-04-03,Manufacturing,Absent,0
ATT056757,STU1136,2026-03-20,Thermodynamics,Present,1
ATT056758,STU1136,2026-08-24,Manufacturing,Present,1
ATT056759,STU1136,2026-07-08,Thermodynamics,Present,1
ATT056760,STU1136,2026-02-11,Manufacturing,Present,1
ATT056761,STU1136,2026-05-30,CAD,Present,1
ATT056762,STU1136,2026-05-27,CAD,Present,1
ATT056763,STU1136,2026-05-13,CAD,Present,1
ATT056764,STU1136,2026-06-07,CAD,Present,1
ATT056765,STU1136,2026-01-03,Mechanics,Absent,0
ATT056766,STU1136,2026-07-21,Thermodynamics,Present,1
ATT056767,STU1136,2026-06-05,CAD,Present,1
ATT056768,STU1136,2026-03-18,Mechanics,Present,1
ATT056769,STU1136,2026-04-22,CAD,Present,1
ATT056770,STU1136,2026-02-27,CAD,Present,1
ATT056771,STU1136,2026-05-26,CAD,Absent,0
ATT056772,STU1136,2026-03-08,Manufacturing,Present,1
ATT056773,STU1136,2026-01-24,Manufacturing,Present,1
ATT056774,STU1136,2026-07-16,Manufacturing,Absent,0
ATT056775,STU1136,2026-08-08,Thermodynamics,Present,1
ATT056776,STU1136,2026-08-01,Mechanics,Present,1
ATT056777,STU1136,2026-04-24,CAD,Present,1
ATT056778,STU1136,2026-05-04,Mechanics,Present,1
ATT056779,STU1136,2026-06-22,CAD,Present,1
ATT056780,STU1136,2026-01-14,Thermodynamics,Present,1
ATT056781,STU1136,2026-06-08,Thermodynamics,Present,1
ATT056782,STU1136,2026-02-12,CAD,Present,1
ATT056783,STU1136,2026-07-06,Mechanics,Present,1
ATT056784,STU1136,2026-08-04,Manufacturing,Present,1
ATT056785,STU1136,2026-03-24,Thermodynamics,Present,1
ATT056786,STU1136,2026-06-04,Thermodynamics,Present,1
ATT056787,STU1136,2026-05-01,Mechanics,Absent,0
ATT056788,STU1136,2026-03-07,CAD,Absent,0
ATT056789,STU1136,2026-05-28,CAD,Present,1
ATT056790,STU1136,2026-06-03,Thermodynamics,Absent,0
ATT056791,STU1136,2026-04-28,CAD,Present,1
ATT056792,STU1136,2026-02-01,Mechanics,Absent,0
ATT056793,STU1136,2026-06-14,CAD,Present,1
ATT056794,STU1136,2026-03-06,Manufacturing,Present,1
ATT056795,STU1136,2026-03-23,CAD,Present,1
ATT056796,STU1136,2026-03-31,Mechanics,Present,1
ATT056797,STU1136,2026-07-19,CAD,Present,1
ATT056798,STU1136,2026-05-09,Thermodynamics,Absent,0
ATT056799,STU1136,2026-01-04,CAD,Present,1
ATT056800,STU1136,2026-04-11,Mechanics,Present,1
ATT056801,STU1137,2026-04-27,Statistics,Present,1
ATT056802,STU1137,2026-01-26,Python,Present,1
ATT056803,STU1137,2026-03-20,Machine Learning,Absent,0
ATT056804,STU1137,2026-04-11,DBMS,Present,1
ATT056805,STU1137,2026-04-18,DBMS,Present,1
ATT056806,STU1137,2026-04-01,DBMS,Present,1
ATT056807,STU1137,2026-01-15,Statistics,Absent,0
ATT056808,STU1137,2026-05-05,Machine Learning,Present,1
ATT056809,STU1137,2026-01-12,Statistics,Present,1
ATT056810,STU1137,2026-06-24,DBMS,Present,1
ATT056811,STU1137,2026-07-29,Python,Present,1
ATT056812,STU1137,2026-06-30,Machine Learning,Present,1
ATT056813,STU1137,2026-01-06,Machine Learning,Present,1
ATT056814,STU1137,2026-04-08,DBMS,Absent,0
ATT056815,STU1137,2026-02-05,DBMS,Present,1
ATT056816,STU1137,2026-08-02,Python,Present,1
ATT056817,STU1137,2026-08-23,Python,Absent,0
ATT056818,STU1137,2026-02-10,DBMS,Present,1
ATT056819,STU1137,2026-07-15,DBMS,Present,1
ATT056820,STU1137,2026-05-14,Machine Learning,Present,1
ATT056821,STU1137,2026-03-08,Python,Present,1
ATT056822,STU1137,2026-04-09,Statistics,Present,1
ATT056823,STU1137,2026-03-29,Python,Absent,0
ATT056824,STU1137,2026-04-17,Machine Learning,Present,1
ATT056825,STU1137,2026-05-27,DBMS,Present,1
ATT056826,STU1137,2026-08-21,Statistics,Absent,0
