cost_id,date,department,expense_category,amount,cost_month
COST002706,2026-08-14,Canteen,Electricity,10773.21,2026-08
COST002707,2026-08-14,Academic,Food,16190.08,2026-08
COST002708,2026-08-14,Academic,Other,1785.84,2026-08
COST002709,2026-08-14,Maintenance,Maintenance,8312.05,2026-08
COST002710,2026-08-14,Maintenance,Food,10985.93,2026-08
COST002711,2026-08-14,Transport,Maintenance,7729.83,2026-08
COST002712,2026-08-14,Transport,Electricity,11951.94,2026-08
COST002713,2026-08-15,Administration,Electricity,10868.86,2026-08
COST002714,2026-08-15,Administration,Water,3520.95,2026-08
COST002715,2026-08-15,Hostel,Other,3462.53,2026-08
COST002716,2026-08-15,Hostel,Maintenance,11806.8,2026-08
COST002717,2026-08-15,Canteen,Transport,6919.36,2026-08
COST002718,2026-08-15,Canteen,Cleaning,5040.07,2026-08
COST002719,2026-08-15,Academic,Internet,1771.53,2026-08
COST002720,2026-08-15,Academic,Electricity,12233.67,2026-08
COST002721,2026-08-15,Maintenance,Cleaning,5035.81,2026-08
COST002722,2026-08-15,Maintenance,Transport,7033.43,2026-08
COST002723,2026-08-15,Transport,Electricity,15113.81,2026-08
COST002724,2026-08-15,Transport,Cleaning,3324.82,2026-08
COST002725,2026-08-16,Administration,Food,11439.53,2026-08
COST002726,2026-08-16,Administration,Other,2016.06,2026-08
COST002727,2026-08-16,Hostel,Electricity,15787.76,2026-08
COST002728,2026-08-16,Hostel,Maintenance,9468.55,2026-08
COST002729,2026-08-16,Canteen,Water,4300.97,2026-08
COST002730,2026-08-16,Canteen,Internet,2471.0,2026-08
COST002731,2026-08-16,Academic,Internet,2189.16,2026-08
COST002732,2026-08-16,Academic,Cleaning,4087.08,2026-08
COST002733,2026-08-16,Maintenance,Water,4761.09,2026-08
COST002734,2026-08-16,Maintenance,Transport,5807.33,2026-08
COST002735,2026-08-16,Transport,Cleaning,3970.65,2026-08
COST002736,2026-08-16,Transport,Internet,3262.02,2026-08
COST002737,2026-08-17,Administration,Internet,1404.92,2026-08
COST002738,2026-08-17,Administration,Food,11038.37,2026-08
COST002739,2026-08-17,Hostel,Water,5611.03,2026-08
COST002740,2026-08-17,Hostel,Other,2180.87,2026-08
COST002741,2026-08-17,Canteen,Internet,3047.52,2026-08
COST002742,2026-08-17,Canteen,Other,3557.17,2026-08
COST002743,2026-08-17,Academic,Cleaning,3241.28,2026-08
COST002744,2026-08-17,Academic,Other,2282.33,2026-08
COST002745,2026-08-17,Maintenance,Other,3339.09,2026-08
COST002746,2026-08-17,Maintenance,Internet,3090.37,2026-08
COST002747,2026-08-17,Transport,Food,13024.04,2026-08
COST002748,2026-08-17,Transport,Maintenance,10136.24,2026-08
COST002749,2026-08-18,Administration,Cleaning,2957.43,2026-08
COST002750,2026-08-18,Administration,Other,2647.11,2026-08
COST002751,2026-08-18,Hostel,Electricity,11398.95,2026-08
COST002752,2026-08-18,Hostel,Water,4225.03,2026-08
COST002753,2026-08-18,Canteen,Internet,2274.59,2026-08
COST002754,2026-08-18,Canteen,Maintenance,7823.28,2026-08
COST002755,2026-08-18,Academic,Water,4294.14,2026-08
COST002756,2026-08-18,Academic,Food,12712.98,2026-08
COST002757,2026-08-18,Maintenance,Transport,6929.89,2026-08
COST002758,2026-08-18,Maintenance,Electricity,13141.89,2026-08
COST002759,2026-08-18,Transport,Food,14880.32,2026-08
COST002760,2026-08-18,Transport,Transport,5149.28,2026-08
COST002761,2026-08-19,Administration,Food,11574.03,2026-08
COST002762,2026-08-19,Administration,Cleaning,2545.23,2026-08
COST002763,2026-08-19,Hostel,Internet,2871.01,2026-08
COST002764,2026-08-19,Hostel,Cleaning,3354.78,2026-08
COST002765,2026-08-19,Canteen,Internet,2149.39,2026-08
COST002766,2026-08-19,Canteen,Cleaning,5340.07,2026-08
COST002767,2026-08-19,Academic,Internet,3123.18,2026-08
COST002768,2026-08-19,Academic,Electricity,12714.62,2026-08
COST002769,2026-08-19,Maintenance,Electricity,12440.43,2026-08
COST002770,2026-08-19,Maintenance,Cleaning,3372.64,2026-08
COST002771,2026-08-19,Transport,Water,4309.38,2026-08
COST002772,2026-08-19,Transport,Transport,7115.89,2026-08
COST002773,2026-08-20,Administration,Food,11832.44,2026-08
COST002774,2026-08-20,Administration,Internet,1530.88,2026-08
COST002775,2026-08-20,Hostel,Electricity,13377.69,2026-08
COST002776,2026-08-20,Hostel,Water,5270.85,2026-08
COST002777,2026-08-20,Canteen,Internet,1835.33,2026-08
COST002778,2026-08-20,Canteen,Cleaning,3809.63,2026-08
COST002779,2026-08-20,Academic,Cleaning,4073.99,2026-08
COST002780,2026-08-20,Academic,Water,6471.46,2026-08
COST002781,2026-08-20,Maintenance,Transport,8066.54,2026-08
COST002782,2026-08-20,Maintenance,Electricity,11032.27,2026-08
COST002783,2026-08-20,Transport,Electricity,14789.86,2026-08
COST002784,2026-08-20,Transport,Maintenance,7924.48,2026-08
COST002785,2026-08-21,Administration,Transport,6217.79,2026-08
COST002786,2026-08-21,Administration,Cleaning,4368.36,2026-08
COST002787,2026-08-21,Hostel,Cleaning,4767.66,2026-08
COST002788,2026-08-21,Hostel,Other,3199.18,2026-08
COST002789,2026-08-21,Canteen,Electricity,16319.66,2026-08
COST002790,2026-08-21,Canteen,Transport,6193.19,2026-08
COST002791,2026-08-21,Academic,Other,3057.54,2026-08
COST002792,2026-08-21,Academic,Maintenance,8525.89,2026-08
COST002793,2026-08-21,Maintenance,Other,1862.48,2026-08
COST002794,2026-08-21,Maintenance,Maintenance,6753.79,2026-08
COST002795,2026-08-21,Transport,Transport,7303.15,2026-08
COST002796,2026-08-21,Transport,Other,2675.29,2026-08
COST002797,2026-08-22,Administration,Other,2605.67,2026-08
COST002798,2026-08-22,Administration,Food,13329.95,2026-08
COST002799,2026-08-22,Hostel,Food,12446.95,2026-08
COST002800,2026-08-22,Hostel,Internet,2288.63,2026-08
COST002801,2026-08-22,Canteen,Internet,2574.28,2026-08
COST002802,2026-08-22,Canteen,Electricity,18953.07,2026-08
COST002803,2026-08-22,Academic,Other,2710.18,2026-08
COST002804,2026-08-22,Academic,Cleaning,3978.8,2026-08
COST002805,2026-08-22,Maintenance,Internet,2777.91,2026-08
COST002806,2026-08-22,Maintenance,Maintenance,8175.39,2026-08
COST002807,2026-08-22,Transport,Electricity,15921.39,2026-08
COST002808,2026-08-22,Transport,Other,3392.99,2026-08
COST002809,2026-08-23,Administration,Electricity,15767.55,2026-08
COST002810,2026-08-23,Administration,Food,12022.42,2026-08
COST002811,2026-08-23,Hostel,Other,3954.96,2026-08
COST002812,2026-08-23,Hostel,Water,3862.44,2026-08
COST002813,2026-08-23,Canteen,Water,5447.97,2026-08
COST002814,2026-08-23,Canteen,Internet,2505.8,2026-08
COST002815,2026-08-23,Academic,Transport,9544.13,2026-08
COST002816,2026-08-23,Academic,Other,1803.81,2026-08
COST002817,2026-08-23,Maintenance,Water,3326.07,2026-08
COST002818,2026-08-23,Maintenance,Electricity,13301.35,2026-08
COST002819,2026-08-23,Transport,Transport,6028.09,2026-08
COST002820,2026-08-23,Transport,Water,6344.74,2026-08
COST002821,2026-08-24,Administration,Maintenance,6962.91,2026-08
COST002822,2026-08-24,Administration,Water,6317.54,2026-08
COST002823,2026-08-24,Hostel,Cleaning,4317.69,2026-08
COST002824,2026-08-24,Hostel,Internet,2320.22,2026-08
COST002825,2026-08-24,Canteen,Transport,6162.11,2026-08
COST002826,2026-08-24,Canteen,Maintenance,7300.97,2026-08
COST002827,2026-08-24,Academic,Food,14745.22,2026-08
COST002828,2026-08-24,Academic,Cleaning,3135.0,2026-08
COST002829,2026-08-24,Maintenance,Maintenance,9893.69,2026-08
COST002830,2026-08-24,Maintenance,Internet,2184.5,2026-08
COST002831,2026-08-24,Transport,Maintenance,5586.07,2026-08
COST002832,2026-08-24,Transport,Other,2810.95,2026-08
COST002833,2026-08-25,Administration,Food,13488.51,2026-08
COST002834,2026-08-25,Administration,Other,3388.67,2026-08
COST002835,2026-08-25,Hostel,Transport,6963.52,2026-08
COST002836,2026-08-25,Hostel,Other,2710.52,2026-08
COST002837,2026-08-25,Canteen,Other,1862.24,2026-08
COST002838,2026-08-25,Canteen,Electricity,12821.77,2026-08
COST002839,2026-08-25,Academic,Electricity,17518.23,2026-08
COST002840,2026-08-25,Academic,Food,13512.16,2026-08
COST002841,2026-08-25,Maintenance,Cleaning,4488.76,2026-08
COST002842,2026-08-25,Maintenance,Other,3369.23,2026-08
COST002843,2026-08-25,Transport,Food,12998.93,2026-08
COST002844,2026-08-25,Transport,Other,3224.96,2026-08
COST002845,2026-08-26,Administration,Other,3167.81,2026-08
COST002846,2026-08-26,Administration,Transport,8339.97,2026-08
COST002847,2026-08-26,Hostel,Internet,2661.36,2026-08
COST002848,2026-08-26,Hostel,Maintenance,6095.15,2026-08
COST002849,2026-08-26,Canteen,Internet,2449.49,2026-08
COST002850,2026-08-26,Canteen,Cleaning,3777.23,2026-08
COST002851,2026-08-26,Academic,Other,2348.73,2026-08
COST002852,2026-08-26,Academic,Electricity,16681.84,2026-08
COST002853,2026-08-26,Maintenance,Water,3284.79,2026-08
COST002854,2026-08-26,Maintenance,Internet,2905.19,2026-08
COST002855,2026-08-26,Transport,Transport,6180.69,2026-08
COST002856,2026-08-26,Transport,Internet,2340.49,2026-08
COST002857,2026-08-27,Administration,Transport,8040.16,2026-08
COST002858,2026-08-27,Administration,Electricity,18512.1,2026-08
COST002859,2026-08-27,Hostel,Electricity,16017.78,2026-08
COST002860,2026-08-27,Hostel,Cleaning,3274.02,2026-08
COST002861,2026-08-27,Canteen,Transport,8367.17,2026-08
COST002862,2026-08-27,Canteen,Other,1739.95,2026-08
COST002863,2026-08-27,Academic,Maintenance,7772.23,2026-08
COST002864,2026-08-27,Academic,Transport,7983.16,2026-08
COST002865,2026-08-27,Maintenance,Cleaning,4388.06,2026-08
COST002866,2026-08-27,Maintenance,Electricity,13793.19,2026-08
COST002867,2026-08-27,Transport,Water,5311.8,2026-08
COST002868,2026-08-27,Transport,Internet,2934.6,2026-08
COST002869,2026-08-28,Administration,Cleaning,5085.21,2026-08
COST002870,2026-08-28,Administration,Food,12606.61,2026-08
COST002871,2026-08-28,Hostel,Water,7322.78,2026-08
COST002872,2026-08-28,Hostel,Electricity,12689.8,2026-08
COST002873,2026-08-28,Canteen,Other,3111.03,2026-08
COST002874,2026-08-28,Canteen,Food,11388.66,2026-08
COST002875,2026-08-28,Academic,Internet,2530.54,2026-08
COST002876,2026-08-28,Academic,Cleaning,3306.69,2026-08
COST002877,2026-08-28,Maintenance,Food,9688.75,2026-08
COST002878,2026-08-28,Maintenance,Electricity,17563.77,2026-08
COST002879,2026-08-28,Transport,Cleaning,3004.3,2026-08
COST002880,2026-08-28,Transport,Other,3102.95,2026-08
COST002881,2026-08-29,Administration,Transport,8255.05,2026-08
COST002882,2026-08-29,Administration,Electricity,11576.06,2026-08
COST002883,2026-08-29,Hostel,Internet,3398.67,2026-08
COST002884,2026-08-29,Hostel,Transport,6459.75,2026-08
COST002885,2026-08-29,Canteen,Water,4390.12,2026-08
COST002886,2026-08-29,Canteen,Other,2709.77,2026-08
COST002887,2026-08-29,Academic,Other,3142.29,2026-08
COST002888,2026-08-29,Academic,Maintenance,8864.4,2026-08
COST002889,2026-08-29,Maintenance,Internet,2771.77,2026-08
COST002890,2026-08-29,Maintenance,Cleaning,4232.18,2026-08
COST002891,2026-08-29,Transport,Food,11694.29,2026-08
COST002892,2026-08-29,Transport,Water,5325.38,2026-08
COST002893,2026-08-30,Administration,Electricity,17839.71,2026-08
COST002894,2026-08-30,Administration,Cleaning,3796.92,2026-08
COST002895,2026-08-30,Hostel,Transport,8655.95,2026-08
COST002896,2026-08-30,Hostel,Other,2713.42,2026-08
COST002897,2026-08-30,Canteen,Cleaning,3589.89,2026-08
COST002898,2026-08-30,Canteen,Other,1986.67,2026-08
COST002899,2026-08-30,Academic,Other,3411.38,2026-08
COST002900,2026-08-30,Academic,Water,6852.11,2026-08
COST002901,2026-08-30,Maintenance,Cleaning,3287.72,2026-08
COST002902,2026-08-30,Maintenance,Internet,2409.12,2026-08
COST002903,2026-08-30,Transport,Electricity,10083.59,2026-08
COST002904,2026-08-30,Transport,Maintenance,5390.46,2026-08
COST002905,2026-08-31,Administration,Electricity,17746.59,2026-08
COST002906,2026-08-31,Administration,Food,14334.45,2026-08
COST002907,2026-08-31,Hostel,Cleaning,3924.3,2026-08
COST002908,2026-08-31,Hostel,Electricity,18367.32,2026-08
COST002909,2026-08-31,Canteen,Internet,3204.99,2026-08
COST002910,2026-08-31,Canteen,Transport,8814.77,2026-08
COST002911,2026-08-31,Academic,Other,2905.05,2026-08
COST002912,2026-08-31,Academic,Food,10331.03,2026-08
COST002913,2026-08-31,Maintenance,Water,4703.16,2026-08
COST002914,2026-08-31,Maintenance,Internet,2769.32,2026-08
COST002915,2026-08-31,Transport,Water,5764.39,2026-08
COST002916,2026-08-31,Transport,Electricity,15006.08,2026-08
