food_id,date,meal_type,food_item,quantity_prepared,quantity_sold,quantity_wasted,cost_per_unit,total_cost
FOOD002407,2026-05-31,Lunch,Chicken Curry,184,161,21,17.35,3192.92
FOOD002408,2026-05-31,Lunch,Sambar,232,180,45,69.51,16126.73
FOOD002409,2026-05-31,Snacks,Biryani,112,103,5,21.59,2418.58
FOOD002410,2026-05-31,Snacks,Rice,69,58,8,30.22,2084.97
FOOD002411,2026-05-31,Snacks,Vegetable Curry,119,108,10,63.86,7598.88
FOOD002412,2026-05-31,Snacks,Dal,103,86,14,63.8,6571.81
FOOD002413,2026-05-31,Dinner,Dal,67,61,3,33.6,2250.92
FOOD002414,2026-05-31,Dinner,Vegetable Curry,217,178,36,23.94,5195.94
FOOD002415,2026-05-31,Dinner,Idli,124,102,19,23.74,2944.18
FOOD002416,2026-05-31,Dinner,Dosa,119,90,22,33.63,4002.2
FOOD002417,2026-06-01,Breakfast,Noodles,110,103,7,68.54,7539.85
FOOD002418,2026-06-01,Breakfast,Biryani,166,148,18,58.72,9747.48
FOOD002419,2026-06-01,Breakfast,Chicken Curry,151,138,7,65.55,9898.21
FOOD002420,2026-06-01,Breakfast,Idli,131,111,14,78.09,10229.62
FOOD002421,2026-06-01,Lunch,Idli,155,137,17,54.09,8383.31
FOOD002422,2026-06-01,Lunch,Dosa,53,44,3,64.32,3408.91
FOOD002423,2026-06-01,Lunch,Chicken Curry,247,224,17,39.53,9763.51
FOOD002424,2026-06-01,Lunch,Chapati,173,153,15,61.13,10574.8
FOOD002425,2026-06-01,Snacks,Noodles,88,69,16,75.29,6625.22
FOOD002426,2026-06-01,Snacks,Rice,229,183,39,28.79,6592.36
FOOD002427,2026-06-01,Snacks,Chapati,54,43,8,22.77,1229.68
FOOD002428,2026-06-01,Snacks,Curd Rice,225,182,38,55.61,12513.01
FOOD002429,2026-06-01,Dinner,Rice,122,108,11,70.88,8647.18
FOOD002430,2026-06-01,Dinner,Dosa,151,126,20,66.79,10085.45
FOOD002431,2026-06-01,Dinner,Fried Rice,145,137,6,17.93,2599.27
FOOD002432,2026-06-01,Dinner,Chicken Curry,115,106,9,64.23,7386.62
FOOD002433,2026-06-02,Breakfast,Dal,103,82,16,53.93,5554.74
FOOD002434,2026-06-02,Breakfast,Dosa,231,185,42,54.86,12673.7
FOOD002435,2026-06-02,Breakfast,Noodles,60,52,8,56.44,3386.33
FOOD002436,2026-06-02,Breakfast,Biryani,170,140,28,26.16,4446.57
FOOD002437,2026-06-02,Lunch,Noodles,199,182,16,40.35,8030.45
FOOD002438,2026-06-02,Lunch,Curd Rice,236,210,26,29.53,6969.02
FOOD002439,2026-06-02,Lunch,Chapati,172,140,28,77.37,13308.33
FOOD002440,2026-06-02,Lunch,Idli,121,109,12,68.48,8286.24
FOOD002441,2026-06-02,Snacks,Chapati,124,111,8,72.44,8982.5
FOOD002442,2026-06-02,Snacks,Vegetable Curry,57,46,7,52.23,2977.01
FOOD002443,2026-06-02,Snacks,Chicken Curry,106,92,14,51.18,5424.99
FOOD002444,2026-06-02,Snacks,Sambar,234,201,27,23.6,5523.1
FOOD002445,2026-06-02,Dinner,Vegetable Curry,125,110,11,72.08,9009.71
FOOD002446,2026-06-02,Dinner,Biryani,228,214,12,74.39,16961.83
FOOD002447,2026-06-02,Dinner,Noodles,225,209,10,45.56,10250.42
FOOD002448,2026-06-02,Dinner,Chicken Curry,143,115,26,22.85,3267.97
FOOD002449,2026-06-03,Breakfast,Noodles,126,99,24,61.94,7804.82
FOOD002450,2026-06-03,Breakfast,Biryani,233,191,39,22.92,5340.87
FOOD002451,2026-06-03,Breakfast,Sambar,207,187,18,76.25,15782.73
FOOD002452,2026-06-03,Breakfast,Curd Rice,241,205,32,34.63,8346.03
FOOD002453,2026-06-03,Lunch,Rice,76,65,7,18.88,1434.65
FOOD002454,2026-06-03,Lunch,Biryani,215,194,19,42.87,9216.34
FOOD002455,2026-06-03,Lunch,Noodles,96,76,17,43.63,4188.0
FOOD002456,2026-06-03,Lunch,Idli,149,135,7,66.52,9911.6
FOOD002457,2026-06-03,Snacks,Chapati,137,112,18,43.9,6014.15
FOOD002458,2026-06-03,Snacks,Curd Rice,165,131,32,19.96,3293.8
FOOD002459,2026-06-03,Snacks,Noodles,81,75,4,73.07,5918.99
FOOD002460,2026-06-03,Snacks,Sambar,153,144,8,35.3,5400.52
FOOD002461,2026-06-03,Dinner,Rice,218,201,17,47.22,10294.01
FOOD002462,2026-06-03,Dinner,Chicken Curry,143,123,16,77.02,11014.11
FOOD002463,2026-06-03,Dinner,Idli,133,110,20,33.36,4436.41
FOOD002464,2026-06-03,Dinner,Dosa,86,73,6,77.59,6673.14
FOOD002465,2026-06-04,Breakfast,Sambar,168,143,18,62.07,10427.89
FOOD002466,2026-06-04,Breakfast,Rice,174,155,12,62.21,10824.74
FOOD002467,2026-06-04,Breakfast,Biryani,162,126,32,16.2,2624.04
FOOD002468,2026-06-04,Breakfast,Chicken Curry,243,228,12,72.27,17561.65
FOOD002469,2026-06-04,Lunch,Chicken Curry,212,180,29,42.12,8930.1
FOOD002470,2026-06-04,Lunch,Curd Rice,117,99,12,34.52,4038.5
FOOD002471,2026-06-04,Lunch,Sambar,171,158,13,29.92,5115.93
FOOD002472,2026-06-04,Lunch,Fried Rice,143,127,14,54.11,7738.37
FOOD002473,2026-06-04,Snacks,Vegetable Curry,170,161,8,61.85,10514.34
FOOD002474,2026-06-04,Snacks,Biryani,157,138,12,47.06,7388.27
FOOD002475,2026-06-04,Snacks,Idli,166,133,29,65.74,10912.31
FOOD002476,2026-06-04,Snacks,Rice,182,169,10,37.19,6767.74
FOOD002477,2026-06-04,Dinner,Chicken Curry,117,106,10,43.72,5115.19
FOOD002478,2026-06-04,Dinner,Sambar,241,216,22,34.4,8291.17
FOOD002479,2026-06-04,Dinner,Chapati,240,224,14,64.67,15521.63
FOOD002480,2026-06-04,Dinner,Vegetable Curry,104,86,15,43.33,4506.36
FOOD002481,2026-06-05,Breakfast,Vegetable Curry,172,144,25,76.45,13148.92
FOOD002482,2026-06-05,Breakfast,Dosa,202,171,24,44.21,8929.94
FOOD002483,2026-06-05,Breakfast,Sambar,152,120,28,73.35,11149.02
FOOD002484,2026-06-05,Breakfast,Chapati,238,188,44,40.35,9603.4
FOOD002485,2026-06-05,Lunch,Chicken Curry,113,84,22,26.73,3020.76
FOOD002486,2026-06-05,Lunch,Chapati,120,98,21,60.0,7199.74
FOOD002487,2026-06-05,Lunch,Curd Rice,178,141,33,50.06,8910.78
FOOD002488,2026-06-05,Lunch,Dosa,242,228,10,29.57,7155.81
FOOD002489,2026-06-05,Snacks,Noodles,189,172,17,61.52,11626.52
FOOD002490,2026-06-05,Snacks,Sambar,243,220,18,46.86,11386.31
FOOD002491,2026-06-05,Snacks,Curd Rice,178,165,8,75.45,13429.68
FOOD002492,2026-06-05,Snacks,Fried Rice,175,165,8,71.51,12514.93
FOOD002493,2026-06-05,Dinner,Noodles,171,146,24,59.77,10221.41
FOOD002494,2026-06-05,Dinner,Dosa,138,116,16,50.81,7011.8
FOOD002495,2026-06-05,Dinner,Idli,140,115,18,49.01,6861.02
FOOD002496,2026-06-05,Dinner,Rice,189,173,10,49.08,9275.56
FOOD002497,2026-06-06,Breakfast,Biryani,238,205,29,26.85,6390.94
FOOD002498,2026-06-06,Breakfast,Dosa,176,146,28,25.35,4462.44
FOOD002499,2026-06-06,Breakfast,Noodles,144,112,27,20.5,2952.58
FOOD002500,2026-06-06,Breakfast,Sambar,170,159,7,39.99,6798.02
FOOD002501,2026-06-06,Lunch,Rice,132,111,21,57.92,7645.25
FOOD002502,2026-06-06,Lunch,Curd Rice,148,120,27,39.3,5816.4
FOOD002503,2026-06-06,Lunch,Sambar,138,120,16,31.99,4415.12
FOOD002504,2026-06-06,Lunch,Noodles,65,56,6,78.02,5071.35
FOOD002505,2026-06-06,Snacks,Vegetable Curry,117,92,21,25.66,3002.28
FOOD002506,2026-06-06,Snacks,Sambar,227,195,32,51.57,11707.21
FOOD002507,2026-06-06,Snacks,Chapati,153,136,12,76.05,11635.67
FOOD002508,2026-06-06,Snacks,Biryani,236,213,19,44.54,10510.27
FOOD002509,2026-06-06,Dinner,Vegetable Curry,73,65,4,18.39,1342.54
FOOD002510,2026-06-06,Dinner,Noodles,123,106,14,54.55,6709.17
FOOD002511,2026-06-06,Dinner,Sambar,109,90,19,38.76,4224.45
FOOD002512,2026-06-06,Dinner,Chicken Curry,247,221,26,62.39,15410.01
FOOD002513,2026-06-07,Breakfast,Noodles,108,94,12,40.14,4335.55
FOOD002514,2026-06-07,Breakfast,Dal,63,49,12,72.6,4573.57
FOOD002515,2026-06-07,Breakfast,Curd Rice,65,55,8,69.78,4535.39
FOOD002516,2026-06-07,Breakfast,Chicken Curry,222,179,36,40.66,9026.31
FOOD002517,2026-06-07,Lunch,Rice,149,114,28,63.47,9456.81
FOOD002518,2026-06-07,Lunch,Fried Rice,181,144,30,43.95,7954.1
FOOD002519,2026-06-07,Lunch,Sambar,121,102,12,27.56,3334.19
FOOD002520,2026-06-07,Lunch,Noodles,105,87,15,60.12,6312.89
FOOD002521,2026-06-07,Snacks,Sambar,183,170,9,36.9,6752.79
FOOD002522,2026-06-07,Snacks,Noodles,112,89,20,34.02,3809.84
FOOD002523,2026-06-07,Snacks,Rice,121,114,5,68.29,8262.62
FOOD002524,2026-06-07,Snacks,Chicken Curry,223,177,42,17.89,3990.14
FOOD002525,2026-06-07,Dinner,Noodles,51,45,6,49.24,2511.07
FOOD002526,2026-06-07,Dinner,Vegetable Curry,155,144,11,46.09,7144.21
FOOD002527,2026-06-07,Dinner,Dal,231,208,20,58.83,13590.47
FOOD002528,2026-06-07,Dinner,Dosa,234,204,25,71.76,16791.55
FOOD002529,2026-06-08,Breakfast,Curd Rice,172,149,21,50.13,8623.02
FOOD002530,2026-06-08,Breakfast,Idli,164,128,30,35.54,5828.49
FOOD002531,2026-06-08,Breakfast,Biryani,125,109,13,15.35,1919.03
FOOD002532,2026-06-08,Breakfast,Vegetable Curry,110,90,16,53.0,5830.23
FOOD002533,2026-06-08,Lunch,Sambar,109,100,6,66.08,7202.92
FOOD002534,2026-06-08,Lunch,Biryani,116,89,21,22.63,2625.17
FOOD002535,2026-06-08,Lunch,Chicken Curry,191,176,14,29.4,5615.71
FOOD002536,2026-06-08,Lunch,Dosa,88,72,10,62.16,5470.07
FOOD002537,2026-06-08,Snacks,Dal,115,99,10,51.33,5902.79
FOOD002538,2026-06-08,Snacks,Chicken Curry,153,134,19,39.3,6013.11
FOOD002539,2026-06-08,Snacks,Fried Rice,109,90,12,77.22,8416.62
FOOD002540,2026-06-08,Snacks,Rice,214,170,42,65.22,13957.1
FOOD002541,2026-06-08,Dinner,Biryani,222,192,30,74.85,16617.22
FOOD002542,2026-06-08,Dinner,Dal,168,147,21,54.74,9196.07
FOOD002543,2026-06-08,Dinner,Rice,191,165,21,62.6,11957.45
FOOD002544,2026-06-08,Dinner,Chicken Curry,241,199,42,63.07,15198.74
FOOD002545,2026-06-09,Breakfast,Dal,69,60,6,22.66,1563.87
FOOD002546,2026-06-09,Breakfast,Dosa,113,96,15,37.63,4252.35
FOOD002547,2026-06-09,Breakfast,Noodles,125,105,13,56.53,7066.61
FOOD002548,2026-06-09,Breakfast,Fried Rice,59,51,2,55.83,3294.03
FOOD002549,2026-06-09,Lunch,Dosa,101,86,14,19.71,1990.83
FOOD002550,2026-06-09,Lunch,Dal,242,214,21,34.21,8278.55
FOOD002551,2026-06-09,Lunch,Vegetable Curry,229,195,28,58.59,13416.71
FOOD002552,2026-06-09,Lunch,Rice,70,61,7,50.56,3539.17
FOOD002553,2026-06-09,Snacks,Chapati,235,196,35,48.4,11373.24
FOOD002554,2026-06-09,Snacks,Vegetable Curry,108,101,5,63.77,6887.31
FOOD002555,2026-06-09,Snacks,Dosa,244,202,36,32.33,7889.74
FOOD002556,2026-06-09,Snacks,Dal,210,182,26,74.5,15645.19
FOOD002557,2026-06-09,Dinner,Curd Rice,147,123,23,71.69,10538.63
FOOD002558,2026-06-09,Dinner,Chicken Curry,142,116,24,41.28,5862.42
FOOD002559,2026-06-09,Dinner,Biryani,210,185,24,78.27,16437.14
FOOD002560,2026-06-09,Dinner,Rice,141,128,11,53.53,7547.12
FOOD002561,2026-06-10,Breakfast,Sambar,222,175,41,21.48,4767.69
FOOD002562,2026-06-10,Breakfast,Dosa,99,91,5,22.05,2182.88
FOOD002563,2026-06-10,Breakfast,Idli,105,86,19,33.12,3477.84
FOOD002564,2026-06-10,Breakfast,Dal,204,169,31,18.82,3839.62
FOOD002565,2026-06-10,Lunch,Chapati,235,218,15,30.46,7157.07
FOOD002566,2026-06-10,Lunch,Chicken Curry,164,154,7,72.59,11904.37
FOOD002567,2026-06-10,Lunch,Noodles,55,45,7,27.01,1485.82
FOOD002568,2026-06-10,Lunch,Biryani,85,71,9,56.53,4804.85
FOOD002569,2026-06-10,Snacks,Dosa,65,52,12,55.81,3627.33
FOOD002570,2026-06-10,Snacks,Chapati,239,211,24,35.33,8443.54
FOOD002571,2026-06-10,Snacks,Sambar,107,97,5,57.36,6137.19
FOOD002572,2026-06-10,Snacks,Rice,122,100,22,33.29,4061.6
FOOD002573,2026-06-10,Dinner,Vegetable Curry,214,201,12,53.68,11487.47
FOOD002574,2026-06-10,Dinner,Curd Rice,55,44,5,46.52,2558.59
FOOD002575,2026-06-10,Dinner,Chicken Curry,92,87,5,49.21,4527.72
FOOD002576,2026-06-10,Dinner,Dosa,188,158,26,21.17,3980.56
FOOD002577,2026-06-11,Breakfast,Chicken Curry,176,152,18,31.91,5615.61
FOOD002578,2026-06-11,Breakfast,Idli,103,82,15,24.81,2555.12
FOOD002579,2026-06-11,Breakfast,Chapati,223,213,9,73.75,16446.56
FOOD002580,2026-06-11,Breakfast,Fried Rice,93,82,7,33.51,3116.49
FOOD002581,2026-06-11,Lunch,Rice,128,117,7,63.42,8118.11
FOOD002582,2026-06-11,Lunch,Fried Rice,119,101,12,79.57,9468.55
FOOD002583,2026-06-11,Lunch,Dal,198,179,16,50.79,10055.77
FOOD002584,2026-06-11,Lunch,Curd Rice,62,47,11,29.2,1810.14
FOOD002585,2026-06-11,Snacks,Curd Rice,191,158,30,27.43,5239.6
FOOD002586,2026-06-11,Snacks,Vegetable Curry,238,223,13,45.42,10808.92
FOOD002587,2026-06-11,Snacks,Chapati,93,78,11,56.32,5238.03
FOOD002588,2026-06-11,Snacks,Fried Rice,186,154,26,31.37,5834.58
FOOD002589,2026-06-11,Dinner,Noodles,208,175,28,66.8,13894.75
FOOD002590,2026-06-11,Dinner,Chapati,132,123,8,27.61,3644.89
FOOD002591,2026-06-11,Dinner,Rice,220,198,15,60.97,13413.43
FOOD002592,2026-06-11,Dinner,Sambar,164,139,25,45.49,7460.33
FOOD002593,2026-06-12,Breakfast,Idli,115,95,14,27.05,3110.33
FOOD002594,2026-06-12,Breakfast,Vegetable Curry,161,146,11,48.58,7820.9
FOOD002595,2026-06-12,Breakfast,Chapati,162,130,30,56.14,9094.0
FOOD002596,2026-06-12,Breakfast,Fried Rice,189,154,32,35.51,6712.18
FOOD002597,2026-06-12,Lunch,Chapati,216,170,41,78.71,17000.4
FOOD002598,2026-06-12,Lunch,Rice,244,208,36,53.59,13074.87
FOOD002599,2026-06-12,Lunch,Idli,110,103,5,44.55,4900.91
FOOD002600,2026-06-12,Lunch,Noodles,152,122,29,40.99,6230.96
FOOD002601,2026-06-12,Snacks,Rice,244,218,25,76.2,18593.08
FOOD002602,2026-06-12,Snacks,Fried Rice,192,174,14,70.1,13458.3
FOOD002603,2026-06-12,Snacks,Chapati,149,131,17,71.66,10677.22
FOOD002604,2026-06-12,Snacks,Vegetable Curry,98,86,8,21.25,2082.68
FOOD002605,2026-06-12,Dinner,Chicken Curry,123,116,6,66.15,8136.05
FOOD002606,2026-06-12,Dinner,Dal,96,77,18,71.34,6849.11
FOOD002607,2026-06-12,Dinner,Curd Rice,195,153,36,54.18,10565.2
FOOD002608,2026-06-12,Dinner,Noodles,98,80,12,37.15,3640.71
FOOD002609,2026-06-13,Breakfast,Vegetable Curry,60,46,11,67.34,4040.39
FOOD002610,2026-06-13,Breakfast,Rice,230,196,29,29.26,6728.68
FOOD002611,2026-06-13,Breakfast,Dosa,194,182,8,39.06,7576.83
FOOD002612,2026-06-13,Breakfast,Sambar,174,164,9,72.18,12559.85
FOOD002613,2026-06-13,Lunch,Dal,155,121,28,33.72,5226.09
FOOD002614,2026-06-13,Lunch,Biryani,236,187,42,39.76,9384.24
FOOD002615,2026-06-13,Lunch,Fried Rice,85,69,12,67.52,5738.94
FOOD002616,2026-06-13,Lunch,Idli,239,201,34,20.31,4853.15
FOOD002617,2026-06-13,Snacks,Dal,233,206,26,31.14,7255.15
FOOD002618,2026-06-13,Snacks,Idli,114,103,5,56.25,6412.6
FOOD002619,2026-06-13,Snacks,Curd Rice,111,94,11,66.99,7436.0
FOOD002620,2026-06-13,Snacks,Dosa,193,158,34,15.69,3027.94
FOOD002621,2026-06-13,Dinner,Sambar,124,100,23,29.6,3670.35
FOOD002622,2026-06-13,Dinner,Chicken Curry,142,123,15,50.21,7129.37
FOOD002623,2026-06-13,Dinner,Chapati,126,119,6,68.47,8627.5
FOOD002624,2026-06-13,Dinner,Noodles,243,220,21,28.18,6848.31
FOOD002625,2026-06-14,Breakfast,Idli,176,159,16,44.29,7795.22
FOOD002626,2026-06-14,Breakfast,Fried Rice,143,120,20,32.11,4591.28
FOOD002627,2026-06-14,Breakfast,Curd Rice,181,140,34,43.88,7941.55
FOOD002628,2026-06-14,Breakfast,Vegetable Curry,132,108,20,60.11,7934.57
FOOD002629,2026-06-14,Lunch,Biryani,222,204,16,53.63,11905.7
FOOD002630,2026-06-14,Lunch,Noodles,219,207,12,29.64,6491.02
FOOD002631,2026-06-14,Lunch,Vegetable Curry,208,167,40,36.56,7604.64
FOOD002632,2026-06-14,Lunch,Fried Rice,173,157,15,23.2,4013.07
FOOD002633,2026-06-14,Snacks,Fried Rice,124,102,21,45.8,5678.67
FOOD002634,2026-06-14,Snacks,Idli,120,112,8,62.62,7514.91
FOOD002635,2026-06-14,Snacks,Dosa,101,90,9,55.27,5582.23
FOOD002636,2026-06-14,Snacks,Sambar,246,219,20,18.72,4603.92
FOOD002637,2026-06-14,Dinner,Fried Rice,109,98,6,77.21,8415.94
FOOD002638,2026-06-14,Dinner,Chapati,50,44,6,49.1,2454.82
FOOD002639,2026-06-14,Dinner,Rice,112,88,19,38.01,4257.22
FOOD002640,2026-06-14,Dinner,Chicken Curry,221,202,19,74.95,16563.19
FOOD002641,2026-06-15,Breakfast,Vegetable Curry,201,188,10,57.96,11650.73
FOOD002642,2026-06-15,Breakfast,Dosa,149,133,14,19.24,2867.26
FOOD002643,2026-06-15,Breakfast,Sambar,234,199,29,52.14,12200.46
FOOD002644,2026-06-15,Breakfast,Biryani,65,49,10,30.63,1991.08
FOOD002645,2026-06-15,Lunch,Idli,105,91,13,28.73,3016.33
FOOD002646,2026-06-15,Lunch,Dosa,130,124,5,50.93,6620.48
FOOD002647,2026-06-15,Lunch,Noodles,178,138,35,53.46,9516.58
FOOD002648,2026-06-15,Lunch,Fried Rice,136,113,19,64.18,8728.6
FOOD002649,2026-06-15,Snacks,Idli,194,154,35,65.27,12662.11
FOOD002650,2026-06-15,Snacks,Chicken Curry,220,192,28,78.97,17372.95
FOOD002651,2026-06-15,Snacks,Vegetable Curry,185,178,7,40.78,7544.9
FOOD002652,2026-06-15,Snacks,Sambar,213,201,10,54.66,11643.11
FOOD002653,2026-06-15,Dinner,Chapati,212,196,12,47.76,10124.93
FOOD002654,2026-06-15,Dinner,Curd Rice,115,97,13,26.83,3085.24
FOOD002655,2026-06-15,Dinner,Fried Rice,159,142,12,65.12,10354.34
FOOD002656,2026-06-15,Dinner,Vegetable Curry,245,216,22,64.72,15857.38
FOOD002657,2026-06-16,Breakfast,Dosa,102,87,10,58.75,5992.76
FOOD002658,2026-06-16,Breakfast,Idli,167,158,7,63.34,10578.0
FOOD002659,2026-06-16,Breakfast,Vegetable Curry,105,94,5,39.06,4101.43
FOOD002660,2026-06-16,Breakfast,Dal,125,113,6,41.57,5196.14
FOOD002661,2026-06-16,Lunch,Curd Rice,120,111,5,79.16,9499.2
FOOD002662,2026-06-16,Lunch,Chapati,166,150,11,79.59,13211.69
FOOD002663,2026-06-16,Lunch,Idli,130,116,13,22.49,2923.1
FOOD002664,2026-06-16,Lunch,Dal,129,108,17,27.85,3592.36
FOOD002665,2026-06-16,Snacks,Vegetable Curry,161,151,9,45.78,7370.36
FOOD002666,2026-06-16,Snacks,Idli,247,205,38,21.37,5278.05
FOOD002667,2026-06-16,Snacks,Noodles,120,105,10,19.48,2337.01
FOOD002668,2026-06-16,Snacks,Rice,209,167,36,25.09,5244.22
FOOD002669,2026-06-16,Dinner,Biryani,64,54,10,22.2,1420.8
FOOD002670,2026-06-16,Dinner,Curd Rice,126,115,7,56.59,7130.78
FOOD002671,2026-06-16,Dinner,Noodles,81,76,4,20.67,1674.57
FOOD002672,2026-06-16,Dinner,Idli,216,188,24,32.82,7089.15
FOOD002673,2026-06-17,Breakfast,Idli,229,196,31,60.62,13881.35
FOOD002674,2026-06-17,Breakfast,Biryani,50,38,9,38.5,1924.89
FOOD002675,2026-06-17,Breakfast,Sambar,182,157,18,39.94,7269.27
FOOD002676,2026-06-17,Breakfast,Chicken Curry,139,125,10,48.71,6770.06
FOOD002677,2026-06-17,Lunch,Curd Rice,193,163,30,54.04,10429.0
FOOD002678,2026-06-17,Lunch,Dosa,221,194,22,54.52,12049.29
FOOD002679,2026-06-17,Lunch,Fried Rice,52,45,2,77.46,4027.87
FOOD002680,2026-06-17,Lunch,Vegetable Curry,232,196,34,70.21,16287.69
FOOD002681,2026-06-17,Snacks,Chicken Curry,227,192,29,52.67,11955.16
FOOD002682,2026-06-17,Snacks,Sambar,242,223,13,18.49,4475.4
FOOD002683,2026-06-17,Snacks,Rice,117,94,17,55.93,6543.7
FOOD002684,2026-06-17,Snacks,Idli,183,172,10,72.87,13335.73
FOOD002685,2026-06-17,Dinner,Vegetable Curry,133,107,26,37.36,4968.23
FOOD002686,2026-06-17,Dinner,Dosa,249,202,47,18.11,4510.06
FOOD002687,2026-06-17,Dinner,Chapati,71,62,9,70.74,5022.7
FOOD002688,2026-06-17,Dinner,Rice,142,113,27,78.01,11077.2
FOOD002689,2026-06-18,Breakfast,Rice,122,113,8,59.6,7270.86
FOOD002690,2026-06-18,Breakfast,Curd Rice,192,168,17,22.65,4347.86
FOOD002691,2026-06-18,Breakfast,Noodles,134,123,10,38.08,5102.97
FOOD002692,2026-06-18,Breakfast,Chapati,157,132,18,41.94,6584.53
FOOD002693,2026-06-18,Lunch,Curd Rice,71,54,10,38.12,2706.36
FOOD002694,2026-06-18,Lunch,Chicken Curry,64,49,9,53.61,3430.85
FOOD002695,2026-06-18,Lunch,Idli,193,160,26,31.28,6036.94
FOOD002696,2026-06-18,Lunch,Fried Rice,90,77,7,56.93,5123.82
FOOD002697,2026-06-18,Snacks,Vegetable Curry,163,136,27,45.79,7464.5
FOOD002698,2026-06-18,Snacks,Chicken Curry,104,94,8,71.5,7436.31
FOOD002699,2026-06-18,Snacks,Dosa,72,68,4,73.33,5279.46
FOOD002700,2026-06-18,Snacks,Fried Rice,55,47,2,20.81,1144.38
FOOD002701,2026-06-18,Dinner,Dosa,60,50,5,23.41,1404.52
FOOD002702,2026-06-18,Dinner,Sambar,244,227,14,75.06,18315.81
FOOD002703,2026-06-18,Dinner,Chapati,249,223,22,67.77,16873.71
FOOD002704,2026-06-18,Dinner,Noodles,236,200,30,24.52,5786.73
FOOD002705,2026-06-19,Breakfast,Biryani,205,167,32,28.38,5818.38
FOOD002706,2026-06-19,Breakfast,Sambar,242,218,20,61.08,14780.78
FOOD002707,2026-06-19,Breakfast,Chapati,202,184,12,32.73,6610.54
FOOD002708,2026-06-19,Breakfast,Vegetable Curry,212,174,31,23.5,4981.27
FOOD002709,2026-06-19,Lunch,Rice,204,163,39,20.83,4249.31
FOOD002710,2026-06-19,Lunch,Dosa,129,117,6,57.93,7473.07
FOOD002711,2026-06-19,Lunch,Fried Rice,137,119,13,32.59,4464.48
FOOD002712,2026-06-19,Lunch,Chapati,235,191,37,16.19,3804.78
FOOD002713,2026-06-19,Snacks,Noodles,83,68,14,36.36,3017.76
FOOD002714,2026-06-19,Snacks,Idli,169,136,26,45.19,7636.5
FOOD002715,2026-06-19,Snacks,Rice,76,70,3,17.31,1315.25
FOOD002716,2026-06-19,Snacks,Curd Rice,231,215,11,50.97,11773.74
FOOD002717,2026-06-19,Dinner,Sambar,171,142,24,41.68,7127.75
FOOD002718,2026-06-19,Dinner,Curd Rice,248,224,21,32.56,8075.45
FOOD002719,2026-06-19,Dinner,Rice,138,114,19,61.32,8461.52
FOOD002720,2026-06-19,Dinner,Biryani,244,216,21,64.23,15671.05
FOOD002721,2026-06-20,Breakfast,Dosa,159,150,8,70.19,11159.98
FOOD002722,2026-06-20,Breakfast,Curd Rice,76,68,7,21.12,1605.4
FOOD002723,2026-06-20,Breakfast,Idli,214,175,32,17.6,3765.58
FOOD002724,2026-06-20,Breakfast,Rice,244,201,39,21.3,5198.33
FOOD002725,2026-06-20,Lunch,Sambar,97,84,7,72.02,6986.41
FOOD002726,2026-06-20,Lunch,Fried Rice,185,161,18,31.59,5843.57
FOOD002727,2026-06-20,Lunch,Dosa,222,203,16,28.08,6234.83
FOOD002728,2026-06-20,Lunch,Idli,161,144,15,41.26,6642.7
FOOD002729,2026-06-20,Snacks,Idli,87,76,4,51.24,4457.85
FOOD002730,2026-06-20,Snacks,Fried Rice,129,114,8,76.05,9810.58
FOOD002731,2026-06-20,Snacks,Chapati,177,153,21,25.8,4566.31
FOOD002732,2026-06-20,Snacks,Vegetable Curry,245,226,19,62.04,15200.19
FOOD002733,2026-06-20,Dinner,Fried Rice,221,198,18,75.97,16788.34
FOOD002734,2026-06-20,Dinner,Noodles,107,87,14,74.97,8022.11
FOOD002735,2026-06-20,Dinner,Chicken Curry,87,69,15,20.25,1762.04
FOOD002736,2026-06-20,Dinner,Vegetable Curry,220,192,26,60.62,13336.09
FOOD002737,2026-06-21,Breakfast,Idli,152,139,7,20.4,3101.02
FOOD002738,2026-06-21,Breakfast,Chapati,166,146,16,20.86,3463.23
FOOD002739,2026-06-21,Breakfast,Curd Rice,103,79,18,55.21,5686.78
FOOD002740,2026-06-21,Breakfast,Fried Rice,78,62,9,69.82,5445.96
FOOD002741,2026-06-21,Lunch,Biryani,90,70,14,64.43,5798.8
FOOD002742,2026-06-21,Lunch,Dal,171,139,31,18.84,3221.35
FOOD002743,2026-06-21,Lunch,Chicken Curry,100,91,8,34.05,3404.68
FOOD002744,2026-06-21,Lunch,Fried Rice,240,226,14,56.44,13545.63
FOOD002745,2026-06-21,Snacks,Vegetable Curry,127,99,22,50.55,6420.18
FOOD002746,2026-06-21,Snacks,Rice,55,45,10,35.04,1927.27
FOOD002747,2026-06-21,Snacks,Chapati,189,155,27,47.58,8992.09
FOOD002748,2026-06-21,Snacks,Noodles,83,69,7,79.9,6631.71
FOOD002749,2026-06-21,Dinner,Dal,101,83,14,46.75,4721.97
FOOD002750,2026-06-21,Dinner,Biryani,141,124,11,34.0,4793.58
FOOD002751,2026-06-21,Dinner,Chicken Curry,54,47,2,66.59,3595.9
FOOD002752,2026-06-21,Dinner,Idli,63,53,6,46.03,2899.8
FOOD002753,2026-06-22,Breakfast,Fried Rice,192,169,22,78.47,15065.61
FOOD002754,2026-06-22,Breakfast,Dosa,244,206,34,53.51,13057.32
