attendance_id,student_id,date,subject,status
ATT037347,STU0747,2026-08-05,OS,Present
ATT037348,STU0747,2026-01-06,DSA,Present
ATT037349,STU0747,2026-03-24,OS,Present
ATT037350,STU0747,2026-04-04,Python,Absent
ATT037351,STU0748,2026-04-05,Mechanics,Present
ATT037352,STU0748,2026-05-01,Mechanics,Present
ATT037353,STU0748,2026-03-01,Thermodynamics,Absent
ATT037354,STU0748,2026-08-23,Thermodynamics,Present
ATT037355,STU0748,2026-02-06,Manufacturing,Present
ATT037356,STU0748,2026-07-01,Mechanics,Present
ATT037357,STU0748,2026-02-02,Manufacturing,Present
ATT037358,STU0748,2026-05-20,CAD,Present
ATT037359,STU0748,2026-06-04,Thermodynamics,Present
ATT037360,STU0748,2026-05-10,Mechanics,Present
ATT037361,STU0748,2026-06-25,CAD,Present
ATT037362,STU0748,2026-06-02,Manufacturing,Present
ATT037363,STU0748,2026-05-28,Thermodynamics,Absent
ATT037364,STU0748,2026-04-22,Mechanics,Absent
ATT037365,STU0748,2026-08-16,Thermodynamics,Absent
ATT037366,STU0748,2026-07-21,Thermodynamics,Present
ATT037367,STU0748,2026-01-08,Manufacturing,Absent
ATT037368,STU0748,2026-04-11,Manufacturing,Present
ATT037369,STU0748,2026-01-09,Thermodynamics,Absent
ATT037370,STU0748,2026-01-25,Mechanics,Present
ATT037371,STU0748,2026-08-14,Manufacturing,Present
ATT037372,STU0748,2026-05-08,Mechanics,Absent
ATT037373,STU0748,2026-03-02,Manufacturing,Absent
ATT037374,STU0748,2026-05-13,Manufacturing,Present
ATT037375,STU0748,2026-07-20,CAD,Present
ATT037376,STU0748,2026-02-24,Thermodynamics,Absent
ATT037377,STU0748,2026-03-07,Thermodynamics,Present
ATT037378,STU0748,2026-02-26,CAD,Present
ATT037379,STU0748,2026-02-15,Manufacturing,Absent
ATT037380,STU0748,2026-05-15,CAD,Present
ATT037381,STU0748,2026-05-29,Thermodynamics,Present
ATT037382,STU0748,2026-07-04,Manufacturing,Absent
ATT037383,STU0748,2026-04-08,CAD,Present
ATT037384,STU0748,2026-01-23,CAD,Present
ATT037385,STU0748,2026-01-02,Thermodynamics,Present
ATT037386,STU0748,2026-07-14,Manufacturing,Present
ATT037387,STU0748,2026-02-03,CAD,Present
ATT037388,STU0748,2026-08-20,Mechanics,Present
ATT037389,STU0748,2026-06-22,Thermodynamics,Present
ATT037390,STU0748,2026-02-09,Manufacturing,Present
ATT037391,STU0748,2026-07-28,Manufacturing,Absent
ATT037392,STU0748,2026-08-28,Manufacturing,Present
ATT037393,STU0748,2026-03-20,Manufacturing,Present
ATT037394,STU0748,2026-07-26,Mechanics,Absent
ATT037395,STU0748,2026-08-25,Manufacturing,Present
ATT037396,STU0748,2026-08-07,Manufacturing,Absent
ATT037397,STU0748,2026-04-28,Mechanics,Present
ATT037398,STU0748,2026-02-21,Manufacturing,Present
ATT037399,STU0748,2026-06-08,Manufacturing,Present
ATT037400,STU0748,2026-05-25,Thermodynamics,Present
ATT037401,STU0749,2026-01-29,Surveying,Present
ATT037402,STU0749,2026-03-01,Structures,Present
ATT037403,STU0749,2026-04-16,Surveying,Present
ATT037404,STU0749,2026-04-19,Concrete,Present
ATT037405,STU0749,2026-02-11,Concrete,Present
ATT037406,STU0749,2026-08-19,Surveying,Present
ATT037407,STU0749,2026-01-16,Concrete,Present
ATT037408,STU0749,2026-05-16,Geotechnical,Absent
ATT037409,STU0749,2026-07-04,Concrete,Present
ATT037410,STU0749,2026-08-05,Structures,Present
ATT037411,STU0749,2026-08-15,Structures,Present
ATT037412,STU0749,2026-01-17,Concrete,Present
ATT037413,STU0749,2026-06-08,Concrete,Absent
ATT037414,STU0749,2026-01-19,Concrete,Present
ATT037415,STU0749,2026-08-12,Geotechnical,Present
ATT037416,STU0749,2026-02-17,Surveying,Present
ATT037417,STU0749,2026-05-27,Concrete,Present
ATT037418,STU0749,2026-05-04,Structures,Present
ATT037419,STU0749,2026-03-19,Geotechnical,Present
ATT037420,STU0749,2026-01-01,Geotechnical,Absent
ATT037421,STU0749,2026-04-12,Structures,Present
ATT037422,STU0749,2026-06-29,Geotechnical,Present
ATT037423,STU0749,2026-08-16,Geotechnical,Absent
ATT037424,STU0749,2026-01-08,Geotechnical,Present
ATT037425,STU0749,2026-07-06,Geotechnical,Absent
ATT037426,STU0749,2026-08-25,Surveying,Present
ATT037427,STU0749,2026-08-11,Geotechnical,Present
ATT037428,STU0749,2026-06-17,Structures,Absent
ATT037429,STU0749,2026-05-31,Geotechnical,Present
ATT037430,STU0749,2026-02-08,Geotechnical,Present
ATT037431,STU0749,2026-06-12,Structures,Present
ATT037432,STU0749,2026-01-28,Surveying,Present
ATT037433,STU0749,2026-01-23,Concrete,Present
ATT037434,STU0749,2026-02-04,Surveying,Present
ATT037435,STU0749,2026-03-06,Surveying,Present
ATT037436,STU0749,2026-07-17,Geotechnical,Present
ATT037437,STU0749,2026-04-04,Structures,Present
ATT037438,STU0749,2026-06-24,Geotechnical,Present
ATT037439,STU0749,2026-04-01,Structures,Present
ATT037440,STU0749,2026-06-23,Geotechnical,Present
ATT037441,STU0749,2026-02-14,Geotechnical,Present
ATT037442,STU0749,2026-02-03,Surveying,Present
ATT037443,STU0749,2026-02-25,Concrete,Absent
ATT037444,STU0749,2026-03-25,Surveying,Present
ATT037445,STU0749,2026-05-09,Structures,Present
ATT037446,STU0749,2026-01-10,Concrete,Present
ATT037447,STU0749,2026-01-11,Surveying,Present
ATT037448,STU0749,2026-05-26,Surveying,Present
ATT037449,STU0749,2026-02-10,Geotechnical,Present
ATT037450,STU0749,2026-01-09,Geotechnical,Absent
ATT037451,STU0750,2026-01-07,Networks,Present
ATT037452,STU0750,2026-02-27,Networks,Present
ATT037453,STU0750,2026-07-18,Networks,Present
ATT037454,STU0750,2026-07-09,Python,Present
ATT037455,STU0750,2026-03-04,DBMS,Absent
ATT037456,STU0750,2026-08-16,Networks,Present
ATT037457,STU0750,2026-02-25,Web Development,Present
ATT037458,STU0750,2026-04-14,Web Development,Present
ATT037459,STU0750,2026-08-22,Networks,Present
ATT037460,STU0750,2026-02-14,Python,Present
ATT037461,STU0750,2026-02-13,Web Development,Present
ATT037462,STU0750,2026-04-26,Networks,Present
ATT037463,STU0750,2026-01-23,Networks,Present
ATT037464,STU0750,2026-04-12,Web Development,Present
ATT037465,STU0750,2026-07-16,Python,Present
ATT037466,STU0750,2026-01-28,Networks,Present
ATT037467,STU0750,2026-04-22,Python,Present
ATT037468,STU0750,2026-06-12,Web Development,Present
ATT037469,STU0750,2026-08-21,DBMS,Present
ATT037470,STU0750,2026-01-16,DBMS,Present
ATT037471,STU0750,2026-03-11,DBMS,Present
ATT037472,STU0750,2026-08-05,DBMS,Present
ATT037473,STU0750,2026-07-24,Web Development,Present
ATT037474,STU0750,2026-06-09,Networks,Present
ATT037475,STU0750,2026-02-03,Networks,Present
ATT037476,STU0750,2026-07-10,Web Development,Present
ATT037477,STU0750,2026-02-21,Networks,Present
ATT037478,STU0750,2026-08-08,Python,Present
ATT037479,STU0750,2026-06-14,Networks,Present
ATT037480,STU0750,2026-06-06,Python,Present
ATT037481,STU0750,2026-08-23,Python,Present
ATT037482,STU0750,2026-07-07,DBMS,Absent
ATT037483,STU0750,2026-01-15,Web Development,Present
ATT037484,STU0750,2026-05-11,Web Development,Present
ATT037485,STU0750,2026-04-21,Networks,Present
ATT037486,STU0750,2026-05-20,Web Development,Present
ATT037487,STU0750,2026-04-01,Python,Present
ATT037488,STU0750,2026-06-28,DBMS,Present
ATT037489,STU0750,2026-03-23,DBMS,Present
ATT037490,STU0750,2026-03-17,Python,Present
ATT037491,STU0750,2026-03-20,DBMS,Present
ATT037492,STU0750,2026-06-05,Web Development,Present
ATT037493,STU0750,2026-02-05,Web Development,Present
ATT037494,STU0750,2026-02-15,Networks,Present
ATT037495,STU0750,2026-05-28,Python,Present
ATT037496,STU0750,2026-05-08,Python,Present
ATT037497,STU0750,2026-06-02,DBMS,Present
ATT037498,STU0750,2026-08-24,DBMS,Present
ATT037499,STU0750,2026-03-21,Python,Present
ATT037500,STU0750,2026-05-19,DBMS,Present
ATT037501,STU0751,2026-07-21,Concrete,Present
ATT037502,STU0751,2026-02-13,Concrete,Present
ATT037503,STU0751,2026-06-22,Surveying,Present
ATT037504,STU0751,2026-06-05,Structures,Absent
ATT037505,STU0751,2026-04-18,Geotechnical,Present
ATT037506,STU0751,2026-06-06,Structures,Present
ATT037507,STU0751,2026-04-21,Concrete,Present
ATT037508,STU0751,2026-03-07,Surveying,Present
ATT037509,STU0751,2026-06-19,Concrete,Present
ATT037510,STU0751,2026-04-22,Concrete,Absent
ATT037511,STU0751,2026-08-07,Concrete,Present
ATT037512,STU0751,2026-04-13,Structures,Present
ATT037513,STU0751,2026-07-02,Concrete,Present
ATT037514,STU0751,2026-01-09,Surveying,Present
ATT037515,STU0751,2026-05-13,Geotechnical,Present
ATT037516,STU0751,2026-03-17,Surveying,Absent
ATT037517,STU0751,2026-06-29,Geotechnical,Present
ATT037518,STU0751,2026-03-18,Geotechnical,Present
ATT037519,STU0751,2026-03-13,Surveying,Present
ATT037520,STU0751,2026-03-02,Structures,Present
ATT037521,STU0751,2026-07-18,Structures,Present
ATT037522,STU0751,2026-02-14,Structures,Present
ATT037523,STU0751,2026-06-01,Geotechnical,Absent
ATT037524,STU0751,2026-05-31,Concrete,Present
ATT037525,STU0751,2026-07-09,Concrete,Present
ATT037526,STU0751,2026-02-03,Geotechnical,Absent
ATT037527,STU0751,2026-01-05,Geotechnical,Absent
ATT037528,STU0751,2026-04-25,Surveying,Absent
ATT037529,STU0751,2026-08-15,Concrete,Present
ATT037530,STU0751,2026-02-25,Structures,Present
ATT037531,STU0751,2026-02-27,Concrete,Absent
ATT037532,STU0751,2026-07-28,Concrete,Present
ATT037533,STU0751,2026-03-25,Geotechnical,Present
ATT037534,STU0751,2026-06-09,Concrete,Present
ATT037535,STU0751,2026-05-22,Structures,Present
ATT037536,STU0751,2026-08-22,Concrete,Present
ATT037537,STU0751,2026-05-16,Geotechnical,Present
ATT037538,STU0751,2026-02-23,Geotechnical,Present
ATT037539,STU0751,2026-01-12,Structures,Present
ATT037540,STU0751,2026-01-28,Geotechnical,Present
ATT037541,STU0751,2026-08-16,Geotechnical,Present
ATT037542,STU0751,2026-02-17,Geotechnical,Present
ATT037543,STU0751,2026-02-04,Concrete,Present
ATT037544,STU0751,2026-02-20,Surveying,Present
ATT037545,STU0751,2026-06-14,Geotechnical,Present
ATT037546,STU0751,2026-04-19,Concrete,Present
ATT037547,STU0751,2026-07-16,Geotechnical,Present
ATT037548,STU0751,2026-08-04,Surveying,Present
ATT037549,STU0751,2026-03-08,Surveying,Present
ATT037550,STU0751,2026-01-16,Geotechnical,Absent
ATT037551,STU0752,2026-05-19,Thermodynamics,Present
ATT037552,STU0752,2026-06-06,Mechanics,Present
ATT037553,STU0752,2026-08-09,Manufacturing,Present
ATT037554,STU0752,2026-07-28,CAD,Present
ATT037555,STU0752,2026-02-07,CAD,Present
ATT037556,STU0752,2026-03-14,Thermodynamics,Present
ATT037557,STU0752,2026-05-16,Mechanics,Present
ATT037558,STU0752,2026-08-01,Thermodynamics,Present
ATT037559,STU0752,2026-08-08,Mechanics,Present
ATT037560,STU0752,2026-04-08,Manufacturing,Present
ATT037561,STU0752,2026-01-10,Thermodynamics,Absent
ATT037562,STU0752,2026-04-19,Manufacturing,Present
ATT037563,STU0752,2026-01-07,Thermodynamics,Present
ATT037564,STU0752,2026-02-14,Manufacturing,Present
ATT037565,STU0752,2026-02-26,Mechanics,Present
ATT037566,STU0752,2026-04-21,Mechanics,Present
ATT037567,STU0752,2026-05-15,Thermodynamics,Present
ATT037568,STU0752,2026-08-03,CAD,Present
ATT037569,STU0752,2026-01-05,Mechanics,Present
ATT037570,STU0752,2026-01-04,CAD,Present
ATT037571,STU0752,2026-08-16,CAD,Present
ATT037572,STU0752,2026-02-12,CAD,Present
ATT037573,STU0752,2026-05-04,Manufacturing,Present
ATT037574,STU0752,2026-04-03,Mechanics,Absent
ATT037575,STU0752,2026-08-07,Mechanics,Present
ATT037576,STU0752,2026-06-23,Mechanics,Absent
ATT037577,STU0752,2026-04-04,Manufacturing,Present
ATT037578,STU0752,2026-04-15,CAD,Present
ATT037579,STU0752,2026-08-28,Manufacturing,Absent
ATT037580,STU0752,2026-06-12,Manufacturing,Present
ATT037581,STU0752,2026-08-14,Manufacturing,Present
ATT037582,STU0752,2026-07-13,CAD,Absent
ATT037583,STU0752,2026-03-09,Manufacturing,Present
ATT037584,STU0752,2026-01-01,CAD,Present
ATT037585,STU0752,2026-03-19,CAD,Present
ATT037586,STU0752,2026-07-01,Thermodynamics,Present
ATT037587,STU0752,2026-08-27,Thermodynamics,Present
ATT037588,STU0752,2026-01-29,CAD,Present
ATT037589,STU0752,2026-08-10,Mechanics,Present
ATT037590,STU0752,2026-02-10,CAD,Present
ATT037591,STU0752,2026-03-16,Thermodynamics,Present
ATT037592,STU0752,2026-07-25,CAD,Present
ATT037593,STU0752,2026-05-30,Mechanics,Absent
ATT037594,STU0752,2026-06-25,Thermodynamics,Present
ATT037595,STU0752,2026-04-07,CAD,Present
ATT037596,STU0752,2026-01-24,Mechanics,Absent
ATT037597,STU0752,2026-07-26,Manufacturing,Present
ATT037598,STU0752,2026-05-18,CAD,Present
ATT037599,STU0752,2026-02-08,Thermodynamics,Present
ATT037600,STU0752,2026-03-07,Manufacturing,Absent
ATT037601,STU0753,2026-03-19,Statistics,Present
ATT037602,STU0753,2026-02-02,Machine Learning,Present
ATT037603,STU0753,2026-07-11,Machine Learning,Present
ATT037604,STU0753,2026-02-25,Python,Absent
ATT037605,STU0753,2026-05-16,Statistics,Present
ATT037606,STU0753,2026-02-26,Python,Present
ATT037607,STU0753,2026-05-21,Python,Present
ATT037608,STU0753,2026-03-12,Python,Present
ATT037609,STU0753,2026-03-02,Python,Present
ATT037610,STU0753,2026-06-12,Python,Present
ATT037611,STU0753,2026-04-09,Machine Learning,Absent
ATT037612,STU0753,2026-08-25,Machine Learning,Absent
ATT037613,STU0753,2026-03-09,Statistics,Present
ATT037614,STU0753,2026-05-29,Machine Learning,Present
ATT037615,STU0753,2026-05-11,Statistics,Absent
ATT037616,STU0753,2026-04-12,Python,Present
ATT037617,STU0753,2026-03-24,DBMS,Present
ATT037618,STU0753,2026-02-10,Machine Learning,Present
ATT037619,STU0753,2026-04-29,Machine Learning,Present
ATT037620,STU0753,2026-01-04,Python,Present
ATT037621,STU0753,2026-06-23,Python,Present
ATT037622,STU0753,2026-03-07,DBMS,Present
ATT037623,STU0753,2026-01-25,Statistics,Present
ATT037624,STU0753,2026-01-15,Machine Learning,Present
ATT037625,STU0753,2026-06-04,Machine Learning,Present
ATT037626,STU0753,2026-07-19,Python,Absent
ATT037627,STU0753,2026-06-03,DBMS,Present
ATT037628,STU0753,2026-08-11,DBMS,Present
ATT037629,STU0753,2026-08-23,Machine Learning,Present
ATT037630,STU0753,2026-05-17,Machine Learning,Present
ATT037631,STU0753,2026-02-13,Statistics,Present
ATT037632,STU0753,2026-02-07,DBMS,Absent
ATT037633,STU0753,2026-01-23,DBMS,Present
ATT037634,STU0753,2026-03-21,Python,Present
ATT037635,STU0753,2026-06-07,Statistics,Present
ATT037636,STU0753,2026-06-05,Machine Learning,Present
ATT037637,STU0753,2026-02-05,Machine Learning,Present
ATT037638,STU0753,2026-06-29,Machine Learning,Present
ATT037639,STU0753,2026-05-06,Statistics,Absent
ATT037640,STU0753,2026-07-14,Python,Absent
ATT037641,STU0753,2026-01-22,Statistics,Present
ATT037642,STU0753,2026-06-19,DBMS,Absent
ATT037643,STU0753,2026-07-21,DBMS,Present
ATT037644,STU0753,2026-06-25,DBMS,Present
ATT037645,STU0753,2026-06-18,Statistics,Present
ATT037646,STU0753,2026-03-03,Machine Learning,Absent
ATT037647,STU0753,2026-05-03,Python,Present
ATT037648,STU0753,2026-02-01,DBMS,Present
ATT037649,STU0753,2026-02-27,Python,Present
ATT037650,STU0753,2026-06-24,Machine Learning,Present
ATT037651,STU0754,2026-06-15,DBMS,Present
ATT037652,STU0754,2026-05-03,DSA,Present
ATT037653,STU0754,2026-06-30,DSA,Present
ATT037654,STU0754,2026-07-03,Python,Present
ATT037655,STU0754,2026-05-26,OS,Present
ATT037656,STU0754,2026-02-24,DSA,Present
ATT037657,STU0754,2026-07-05,DSA,Present
ATT037658,STU0754,2026-05-31,DSA,Present
ATT037659,STU0754,2026-08-05,Python,Present
ATT037660,STU0754,2026-02-08,DBMS,Present
ATT037661,STU0754,2026-03-12,DBMS,Absent
ATT037662,STU0754,2026-02-07,DBMS,Absent
ATT037663,STU0754,2026-08-04,Python,Present
ATT037664,STU0754,2026-08-06,Python,Present
ATT037665,STU0754,2026-04-10,DBMS,Present
ATT037666,STU0754,2026-02-20,Python,Present
ATT037667,STU0754,2026-05-16,Python,Present
ATT037668,STU0754,2026-08-02,DBMS,Present
ATT037669,STU0754,2026-01-12,DBMS,Present
ATT037670,STU0754,2026-06-18,DSA,Present
ATT037671,STU0754,2026-05-10,OS,Present
ATT037672,STU0754,2026-06-01,OS,Present
ATT037673,STU0754,2026-06-24,DBMS,Present
ATT037674,STU0754,2026-08-13,DBMS,Present
ATT037675,STU0754,2026-06-04,OS,Present
ATT037676,STU0754,2026-02-26,DSA,Present
ATT037677,STU0754,2026-03-27,OS,Present
ATT037678,STU0754,2026-08-25,DSA,Absent
ATT037679,STU0754,2026-01-02,Python,Present
ATT037680,STU0754,2026-04-15,Python,Present
ATT037681,STU0754,2026-04-09,OS,Present
ATT037682,STU0754,2026-04-06,DBMS,Present
ATT037683,STU0754,2026-07-23,Python,Present
ATT037684,STU0754,2026-07-17,Python,Present
ATT037685,STU0754,2026-06-25,DSA,Present
ATT037686,STU0754,2026-02-16,Python,Present
ATT037687,STU0754,2026-07-10,DBMS,Absent
ATT037688,STU0754,2026-01-14,DSA,Present
ATT037689,STU0754,2026-04-26,DSA,Present
ATT037690,STU0754,2026-04-20,OS,Present
ATT037691,STU0754,2026-08-10,Python,Present
ATT037692,STU0754,2026-04-17,DSA,Present
ATT037693,STU0754,2026-05-19,DSA,Present
ATT037694,STU0754,2026-03-16,DBMS,Absent
ATT037695,STU0754,2026-01-11,DSA,Present
ATT037696,STU0754,2026-01-29,DSA,Present
ATT037697,STU0754,2026-01-22,DBMS,Present
ATT037698,STU0754,2026-07-21,OS,Present
ATT037699,STU0754,2026-01-07,DSA,Present
ATT037700,STU0754,2026-08-17,DBMS,Present
ATT037701,STU0755,2026-07-21,DBMS,Present
ATT037702,STU0755,2026-04-28,Python,Present
ATT037703,STU0755,2026-08-30,Python,Present
ATT037704,STU0755,2026-01-01,DBMS,Present
ATT037705,STU0755,2026-04-21,Machine Learning,Present
ATT037706,STU0755,2026-07-10,DBMS,Present
ATT037707,STU0755,2026-04-16,Machine Learning,Present
ATT037708,STU0755,2026-06-27,Machine Learning,Present
ATT037709,STU0755,2026-05-08,DBMS,Present
ATT037710,STU0755,2026-04-12,Python,Present
ATT037711,STU0755,2026-02-22,DBMS,Present
ATT037712,STU0755,2026-07-23,Machine Learning,Absent
ATT037713,STU0755,2026-06-19,Python,Present
ATT037714,STU0755,2026-06-22,Machine Learning,Present
ATT037715,STU0755,2026-04-26,Statistics,Present
ATT037716,STU0755,2026-03-18,Python,Absent
ATT037717,STU0755,2026-04-19,Machine Learning,Present
ATT037718,STU0755,2026-04-09,Machine Learning,Present
ATT037719,STU0755,2026-02-06,DBMS,Present
ATT037720,STU0755,2026-07-18,Statistics,Present
ATT037721,STU0755,2026-06-25,Statistics,Absent
ATT037722,STU0755,2026-03-15,Statistics,Absent
ATT037723,STU0755,2026-01-15,Statistics,Present
ATT037724,STU0755,2026-02-23,DBMS,Absent
ATT037725,STU0755,2026-01-20,Machine Learning,Absent
ATT037726,STU0755,2026-04-13,DBMS,Present
ATT037727,STU0755,2026-04-18,Machine Learning,Present
ATT037728,STU0755,2026-07-25,Python,Present
ATT037729,STU0755,2026-03-29,Python,Absent
ATT037730,STU0755,2026-01-18,Statistics,Absent
ATT037731,STU0755,2026-05-29,Statistics,Absent
ATT037732,STU0755,2026-03-04,Machine Learning,Present
ATT037733,STU0755,2026-05-25,Machine Learning,Present
ATT037734,STU0755,2026-04-25,Statistics,Present
ATT037735,STU0755,2026-02-27,Python,Present
ATT037736,STU0755,2026-08-10,Statistics,Present
ATT037737,STU0755,2026-06-23,DBMS,Present
ATT037738,STU0755,2026-08-02,Machine Learning,Absent
ATT037739,STU0755,2026-07-08,DBMS,Present
ATT037740,STU0755,2026-07-17,Statistics,Present
ATT037741,STU0755,2026-02-11,DBMS,Absent
ATT037742,STU0755,2026-02-21,Statistics,Present
ATT037743,STU0755,2026-08-14,DBMS,Present
ATT037744,STU0755,2026-03-28,Machine Learning,Present
ATT037745,STU0755,2026-01-04,Machine Learning,Present
ATT037746,STU0755,2026-01-23,Machine Learning,Present
ATT037747,STU0755,2026-04-23,Python,Present
ATT037748,STU0755,2026-02-08,Machine Learning,Present
ATT037749,STU0755,2026-06-15,Machine Learning,Present
ATT037750,STU0755,2026-01-31,Statistics,Present
ATT037751,STU0756,2026-01-20,Digital Electronics,Absent
ATT037752,STU0756,2026-07-08,Digital Electronics,Present
ATT037753,STU0756,2026-02-09,Digital Electronics,Present
ATT037754,STU0756,2026-01-24,Microprocessors,Present
